address_id,street,city,state,latitude,longitude
1297,67681 Meghan Trace,Tallahassee,FL,30.452454,-84.269046
1298,82364 Clark Ways,Austin,TX,30.260048,-97.768658
1299,40387 Whitaker Hollow,Dallas,TX,32.88855,-96.782894
1300,6055 Christopher Spur,Peoria,IL,40.711316,-89.510729
1301,5308 Stevens Creek,Joliet,IL,41.52936,-88.040318
1302,016 Peterson Orchard,Fort Worth,TX,32.734966,-97.318588
1303,3813 Hobbs Causeway,Corpus Christi,TX,27.825531,-97.476423
1304,2924 Young Shore,Rockford,IL,42.209228,-89.027694
1305,79593 Ronald Row,Orlando,FL,28.516998,-81.376028
1306,53982 Ortiz Junction,New York,NY,40.796376,-73.91826
1307,911 Colleen Causeway,Joliet,IL,41.541057,-88.022984
1308,139 Eric Plaza,San Francisco,CA,37.776186,-122.490801
1309,3768 Murillo Mountain,Chicago,IL,41.867753,-87.607788
1310,5116 Robert Haven,Dallas,TX,32.869464,-96.887816
1311,58599 Pierce Stravenue,Buffalo,NY,42.914087,-78.853563
1312,98465 Joseph Trail,Fort Worth,TX,32.765116,-97.356627
1313,373 Dunn Extensions,Tallahassee,FL,30.434945,-84.211183
1314,0960 Sherry Wall,Dallas,TX,32.816457,-96.835264
1315,2326 Maureen Parkways,Long Beach,CA,33.789393,-118.193428
1316,1270 Christina Via,Buffalo,NY,42.913399,-78.867191
1317,1428 Gregory Ford,Arlington,TX,32.79455,-97.174222
1318,544 Hanna Cliff,Los Angeles,CA,34.005987,-118.658903
1319,77931 Lisa Ferry,Orlando,FL,28.436184,-81.374918
1320,488 Wendy Parkways,Yonkers,NY,40.9235,-73.890811
1321,7205 Vasquez Court,Fresno,CA,36.898866,-119.780503
1322,6248 Torres Ways,Houston,TX,29.712222,-95.254631
1323,18210 Paula Bridge,Long Beach,CA,33.759525,-118.153485
1324,471 Lisa Shoal,Houston,TX,29.822659,-95.496479
1325,937 Heather Park,San Jose,CA,37.247993,-122.040631
1326,51358 Heather Springs,Hialeah,FL,25.862086,-80.271348
1327,11247 Lowe Springs,Yonkers,NY,40.904354,-73.880449
1328,13151 Erik Roads,Arlington,TX,32.705883,-97.159824
1329,296 Salinas Lodge,Fort Lauderdale,FL,26.126645,-80.105699
1330,76442 Sandra Vista,New Rochelle,NY,40.905908,-73.768338
1331,908 Sosa Underpass,San Diego,CA,33.052226,-117.117849
1332,185 Jasmine Plains,Corpus Christi,TX,27.795287,-97.433229
1333,36489 Mckee Canyon,Los Angeles,CA,34.047353,-118.161518
1334,6139 Stephanie Keys,San Diego,CA,32.887939,-117.015945
1335,9409 Kelly Prairie,Long Beach,CA,33.799249,-118.156712
1336,3076 Gillespie Point,Elgin,IL,42.012825,-88.248672
1337,974 Brandon Turnpike,Syracuse,NY,43.055048,-76.101743
1338,992 Thomas Burgs,Dallas,TX,32.799128,-96.892468
1339,34506 Vincent Village,Sacramento,CA,38.593398,-121.59253
1340,49735 Brittany Ridges,Albany,NY,42.650814,-73.764551
1341,007 Shirley Bypass,Albany,NY,42.654355,-73.797403
1342,407 Nielsen Streets,New Rochelle,NY,40.902303,-73.777837
1343,53351 Juan Freeway,Rochester,NY,43.185471,-77.655098
1344,057 Jennifer Causeway,Fort Worth,TX,32.819358,-97.396083
1345,49368 Lawrence Burg,Buffalo,NY,42.875398,-78.859712
1346,511 Lisa Plaza,St. Petersburg,FL,27.745307,-82.654509
1347,426 Nicole Loaf,Dallas,TX,32.802054,-96.751496
1348,64370 Sellers Highway,Austin,TX,30.372419,-97.790777
1349,210 Kim Walk,New Rochelle,NY,40.908989,-73.770929
1350,1530 Fisher Shores,Long Beach,CA,33.758203,-118.137434
1351,4852 Christopher Spurs,Rochester,NY,43.150617,-77.68829
1352,40927 Derek Branch,Mount Vernon,NY,40.90414,-73.825555
1353,62689 Megan Circles,Tampa,FL,27.908672,-82.453028
1354,4402 Andrew Tunnel,Tampa,FL,27.994781,-82.483399
1355,4576 Daniel Knolls,San Antonio,TX,29.429962,-98.424474
1356,580 Parker Mews,Yonkers,NY,40.941428,-73.894533
1357,420 Rhonda Divide,Chicago,IL,41.975398,-87.612814
1358,67908 Carr Dale,Jacksonville,FL,30.302387,-81.666414
1359,42856 Bennett Street,Sacramento,CA,38.619906,-121.490741
1360,7188 Sellers Cove,Rochester,NY,43.185549,-77.67909
1361,95947 Ross Forks,St. Petersburg,FL,27.755016,-82.610823
1362,793 Bennett Terrace,New York,NY,40.702183,-73.926743
1363,3437 Sean Rapids,Yonkers,NY,40.929653,-73.863089
1364,26644 Jessica Junction,Corpus Christi,TX,27.791605,-97.373919
1365,4808 Timothy Plains,Tampa,FL,27.933922,-82.405659
1366,17031 Michelle Shoal,Syracuse,NY,43.086511,-76.188139
1367,8956 Gregory Wells,Buffalo,NY,42.854359,-78.834104
1368,67453 Mcdaniel Tunnel,San Jose,CA,37.340742,-121.950836
1369,2020 Smith Terrace,Arlington,TX,32.715181,-97.136775
1370,131 Jason Lane,San Diego,CA,33.00773,-116.925364
1371,93602 Snow Club,Orlando,FL,28.502385,-81.430316
1372,5915 Bruce Ranch,San Francisco,CA,37.724072,-122.428684
1373,54186 Young Stream,San Diego,CA,32.808852,-117.140666
1374,750 Stanton Forge,Rochester,NY,43.144076,-77.616505
1375,6893 Stewart Rapid,Chicago,IL,41.806025,-87.574782
1376,1321 Ronald Brooks,Houston,TX,29.741699,-95.024942
1377,4247 Pittman Trafficway,Miami,FL,25.756637,-80.140779
1378,5323 Victoria Dam,St. Petersburg,FL,27.739776,-82.615478
1379,000 Gonzalez Keys,Tallahassee,FL,30.411878,-84.262013
1380,97540 Jacqueline Union,Dallas,TX,32.848445,-96.862755
1381,4196 Jennifer Green,Orlando,FL,28.471843,-81.417583
1382,1946 Wilson Shoals,San Antonio,TX,29.355842,-98.5706
1383,4915 Jeffrey Valleys,San Antonio,TX,29.372663,-98.547312
1384,12238 Jason Field,San Antonio,TX,29.442342,-98.526292
1385,864 Amanda Mountains,Oakland,CA,37.844287,-122.250074
1386,6146 Henry Roads,Jacksonville,FL,30.358409,-81.627593
1387,11337 Tracy Stravenue,Oakland,CA,37.718292,-122.284963
1388,873 Lynch Divide,Fort Lauderdale,FL,26.16918,-80.186873
1389,4183 Terri Stravenue,Hialeah,FL,25.862392,-80.264579
1390,46649 Justin Plain,Peoria,IL,40.71501,-89.564819
1391,8314 Simpson Rest,San Antonio,TX,29.583192,-98.496645
1392,3331 Michael Mountains,Jacksonville,FL,30.314309,-81.680394
1393,56858 Valerie Passage,San Francisco,CA,37.704388,-122.471118
1394,5948 Ross Turnpike,Springfield,IL,39.714263,-89.699948
1395,479 Williams Causeway,New York,NY,40.768311,-73.977745
1396,4448 Baker Lake,New York,NY,40.792137,-73.983329
1397,8666 Ingram Circles,Long Beach,CA,33.794218,-118.114253
1398,415 Norman Knolls,Oakland,CA,37.835071,-122.20273
1399,312 Kaylee Spurs,San Diego,CA,33.046932,-117.134825
1400,8563 Silva Rest,Hialeah,FL,25.852483,-80.268995
1401,9833 Lisa Roads,Yonkers,NY,40.925379,-73.857214
1402,0856 Becky Plaza,Orlando,FL,28.582409,-81.399602
1403,18031 Lisa Burgs,Joliet,IL,41.559123,-88.063124
1404,58489 Danielle Ports,Mount Vernon,NY,40.916736,-73.824894
1405,43042 Lisa Ways,Chicago,IL,41.980093,-87.677278
1406,8339 Vanessa Heights,San Diego,CA,33.01977,-116.945478
1407,333 Briana Tunnel,San Antonio,TX,29.58667,-98.57257
1408,77817 Bruce Island,Arlington,TX,32.790799,-97.187872
1409,851 Delgado Manors,Arlington,TX,32.719179,-97.170881
1410,94643 Williams Extensions,Fort Lauderdale,FL,26.184284,-80.187713
1411,654 Christine Harbors,Corpus Christi,TX,27.742586,-97.42438
1412,45382 Baker Lights,Dallas,TX,32.719417,-96.726442
1413,813 James Roads,Hialeah,FL,25.892986,-80.259969
1414,10595 Jesse Forest,Naperville,IL,41.762432,-88.108622
1415,991 Andrea Vista,Dallas,TX,32.806518,-96.770946
1416,6535 Meagan Ports,Rockford,IL,42.202955,-89.090299
1417,38088 Walter Drives,New Rochelle,NY,40.907713,-73.770286
1418,102 Lauren Views,Dallas,TX,32.753784,-96.882127
1419,1917 Evans Junction,San Francisco,CA,37.725326,-122.347708
1420,7664 Hood Park,San Diego,CA,33.036718,-116.983518
1421,706 Robert Mission,New Rochelle,NY,40.913305,-73.762954
1422,506 Nancy Viaduct,New Rochelle,NY,40.918518,-73.75201
1423,979 Gould Village,Orlando,FL,28.435862,-81.325378
1424,395 Kimberly Circles,Albany,NY,42.649624,-73.763916
1425,98016 Zachary Land,Corpus Christi,TX,27.785365,-97.397924
1426,607 Santos Port,Mount Vernon,NY,40.914022,-73.827586
1427,46475 Rogers Plaza,Oakland,CA,37.774184,-122.263605
1428,98317 Hill Orchard,San Francisco,CA,37.744833,-122.461762
1429,12399 Tina Square,Springfield,IL,39.787095,-89.627141
1430,085 Andrew Springs,Hialeah,FL,25.864903,-80.280358
1431,700 Long Shoal,Naperville,IL,41.757592,-88.147303
1432,9796 Thomas Run,El Paso,TX,31.734036,-106.389163
1433,067 Romero Tunnel,Fort Lauderdale,FL,26.136731,-80.191236
1434,4784 Jeremiah Tunnel,Tampa,FL,27.919078,-82.484683
1435,82165 Torres Vista,Austin,TX,30.337779,-97.720352
1436,05865 Brown Row,Buffalo,NY,42.927437,-78.859243
1437,945 Kim Stravenue,New York,NY,40.722959,-73.966039
1438,77273 Amy Brooks,Dallas,TX,32.741821,-96.871709
1439,1045 Jonathan Port,Springfield,IL,39.727184,-89.674376
1440,3604 Sharon Lakes,Dallas,TX,32.760224,-96.817465
1441,3122 Gary Lock,Jacksonville,FL,30.39707,-81.685891
1442,67221 Jessica Mount,Aurora,IL,41.772987,-88.224071
1443,2081 Fields Crest,Tallahassee,FL,30.425146,-84.274058
1444,922 Hinton Pines,Oakland,CA,37.82251,-122.201672
1445,42741 Shepherd Mount,El Paso,TX,31.863403,-106.311636
1446,89852 Daniel Bypass,Buffalo,NY,42.921268,-78.8572
1447,854 Megan Plains,Peoria,IL,40.757205,-89.542901
1448,613 Taylor Squares,Elgin,IL,42.047709,-88.203086
1449,53956 Raymond Plains,Fort Lauderdale,FL,26.171203,-80.16213
1450,33606 Jordan Prairie,San Diego,CA,32.711345,-117.127872
1451,0957 Randy Passage,Fresno,CA,36.892211,-119.777381
1452,49324 French Square,Austin,TX,30.287801,-97.695633
1453,6443 Reeves Station,Rockford,IL,42.254263,-89.098312
1454,954 Tammy Rest,Buffalo,NY,42.870147,-78.847352
1455,9949 Huynh Island,San Francisco,CA,37.711429,-122.304386
1456,110 Melissa Mountains,Rochester,NY,43.157803,-77.624128
1457,49752 Villegas Club,San Diego,CA,32.81584,-117.090537
1458,6882 Zachary Underpass,Sacramento,CA,38.620172,-121.454385
1459,75452 Smith Neck,El Paso,TX,31.742151,-106.332675
1460,1591 Laura Meadows,Springfield,IL,39.790041,-89.644139
1461,52306 Nguyen Points,Rockford,IL,42.260834,-89.026
1462,6139 Gomez Locks,Joliet,IL,41.587264,-88.035275
1463,9137 Gregory Dale,Arlington,TX,32.793504,-97.128256
1464,07672 Katherine Loaf,Springfield,IL,39.78358,-89.625393
1465,81602 Mendoza Plain,Fresno,CA,36.873281,-119.886438
1466,5527 Beard Motorway,Hialeah,FL,25.889521,-80.27293
1467,3498 Ferrell Rue,Aurora,IL,41.77941,-88.200188
1468,037 Donald Squares,San Francisco,CA,37.70269,-122.476534
1469,05742 Lopez Roads,Tallahassee,FL,30.452046,-84.2881
1470,168 Graves Keys,Long Beach,CA,33.797851,-118.141369
1471,5592 Audrey Drive,Mount Vernon,NY,40.909994,-73.825481
1472,60310 Allison Stream,Dallas,TX,32.775572,-96.741758
1473,391 Wheeler Cape,Chicago,IL,41.981067,-87.696593
1474,50322 Madden Hill,Buffalo,NY,42.947919,-78.823003
1475,86174 Hicks Pike,Los Angeles,CA,34.15585,-118.25699
1476,6080 Conner Drives,Yonkers,NY,40.912304,-73.880198
1477,83290 Danielle Place,Springfield,IL,39.744947,-89.661497
1478,55408 Stephen Shore,Mount Vernon,NY,40.916258,-73.827816
1479,74760 Todd Ford,Jacksonville,FL,30.369452,-81.691101
1480,899 Mann Stravenue,Fort Worth,TX,32.765585,-97.303299
1481,1311 Joyce Crossing,Oakland,CA,37.720839,-122.202676
1482,45028 Simpson Manor,Rochester,NY,43.105106,-77.698222
1483,9660 Cox Mount,Oakland,CA,37.799404,-122.273087
1484,36277 Hale Village,New York,NY,40.743347,-73.96873
1485,74367 Clark Pine,Syracuse,NY,43.014931,-76.107972
1486,6436 Natalie Freeway,San Antonio,TX,29.358839,-98.443146
1487,700 Johns Corner,Corpus Christi,TX,27.889904,-97.338448
1488,186 Jeffrey Centers,Corpus Christi,TX,27.886629,-97.460717
1489,636 Gregory Island,San Francisco,CA,37.762973,-122.355401
1490,9221 Elizabeth Lake,Springfield,IL,39.745176,-89.6346
1491,7674 Jones Green,Yonkers,NY,40.916864,-73.870618
1492,885 Eddie Branch,Springfield,IL,39.768023,-89.665487
1493,358 Lewis Shoal,Buffalo,NY,42.938898,-78.897659
1494,1259 Thomas Expressway,Sacramento,CA,38.640917,-121.424258
1495,895 Tony Loaf,Dallas,TX,32.803628,-96.737284
1496,8277 Rose Walk,El Paso,TX,31.882048,-106.385988
1497,033 Karen Shoal,Yonkers,NY,40.926862,-73.888087
1498,203 Estrada Neck,Houston,TX,29.812761,-95.054562
1499,252 Donna Circle,San Antonio,TX,29.559795,-98.55432
1500,54028 Villa Mountain,Aurora,IL,41.775077,-88.297309
1501,9842 Fuller Ways,Fort Lauderdale,FL,26.187631,-80.192457
1502,304 Gonzales Rue,El Paso,TX,31.771517,-106.361629
1503,1518 Rivera Way,Joliet,IL,41.576972,-88.010424
1504,12607 Bell Drives,Tallahassee,FL,30.468305,-84.261338
1505,14560 Sandra Avenue,Orlando,FL,28.442544,-81.374091
1506,796 Stewart Motorway,Austin,TX,30.386658,-97.785833
1507,6846 Karen Course,Fresno,CA,36.868087,-119.704045
1508,387 Kim Estates,New Rochelle,NY,40.901066,-73.758437
1509,31829 John Crossroad,Fort Lauderdale,FL,26.151354,-80.140077
1510,122 Middleton Course,El Paso,TX,31.853423,-106.309909
1511,475 Edwards Manors,San Antonio,TX,29.462453,-98.535087
1512,35262 Mata Ville,Los Angeles,CA,33.989072,-118.544903
1513,838 Gibson Station,Buffalo,NY,42.940798,-78.824801
1514,656 Chavez Loop,Los Angeles,CA,34.230467,-118.654233
1515,08853 Mccullough Pine,Rockford,IL,42.291223,-89.059859
1516,6797 Baxter Rue,El Paso,TX,31.729552,-106.475874
1517,4893 Richard Falls,Fort Worth,TX,32.809058,-97.316997
1518,336 Wilson Mission,Albany,NY,42.648275,-73.779821
1519,097 Stephenson Inlet,Sacramento,CA,38.603976,-121.554261
1520,131 Rachel Union,Arlington,TX,32.757635,-97.151519
1521,690 Colon Plains,Fort Lauderdale,FL,26.197577,-80.187659
1522,89763 Obrien Summit,San Jose,CA,37.22159,-121.922561
1523,3108 Jason Harbor,San Antonio,TX,29.453507,-98.449656
1524,06071 Krista Avenue,Oakland,CA,37.711587,-122.255901
1525,096 Jacob Valleys,Miami,FL,25.736997,-80.236796
1526,91626 Bautista Road,New York,NY,40.755436,-73.972458
1527,0625 William Fields,Sacramento,CA,38.516037,-121.450952
1528,76480 Joshua Curve,Los Angeles,CA,34.282464,-118.650553
1529,8723 Cunningham Loop,Fort Lauderdale,FL,26.100122,-80.109364
1530,74345 Allen Freeway,Houston,TX,30.016258,-95.480678
1531,476 Savannah Orchard,Jacksonville,FL,30.399203,-81.669855
1532,8560 Michael Camp,St. Petersburg,FL,27.746967,-82.631298
1533,663 Johnson Lights,Los Angeles,CA,34.005307,-118.667625
1534,7186 Anthony Crescent,Mount Vernon,NY,40.904412,-73.827665
1535,257 Brad Squares,Buffalo,NY,42.911008,-78.852311
1536,4525 Hines Islands,Miami,FL,25.746992,-80.22549
1537,9175 Deanna Branch,New York,NY,40.757046,-73.996921
1538,346 Hamilton Pike,Los Angeles,CA,34.071345,-118.313174
1539,0079 Rice Cove,Jacksonville,FL,30.306383,-81.681301
1540,65110 Robert Courts,Elgin,IL,42.024046,-88.264288
1541,773 Ferguson Wall,Chicago,IL,41.84222,-87.593436
1542,76373 Ryan Rapid,San Antonio,TX,29.589993,-98.410973
1543,387 Walker Locks,Naperville,IL,41.786976,-88.172822
1544,1681 Lindsey Point,Naperville,IL,41.749059,-88.161045
1545,98974 Morris Plain,Houston,TX,30.054607,-95.166425
1546,61637 Nicole Fords,Chicago,IL,41.960421,-87.537165
1547,675 Melanie Court,Sacramento,CA,38.602973,-121.409546
1548,402 Edward Gardens,New Rochelle,NY,40.905269,-73.77407
1549,42867 Stewart Fort,Jacksonville,FL,30.329455,-81.657469
1550,910 John Road,Miami,FL,25.783935,-80.296698
1551,20728 Alvarez Roads,Hialeah,FL,25.88253,-80.279018
1552,1921 Tamara Meadow,Naperville,IL,41.7075,-88.138833
1553,815 Tonya Parks,Aurora,IL,41.709675,-88.222327
1554,014 Kathleen Crossroad,San Diego,CA,32.882709,-117.110829
1555,409 Richard Village,Tampa,FL,27.977476,-82.452787
1556,36181 Rebecca Roads,Fresno,CA,36.825845,-119.778511
1557,65692 Sarah Tunnel,Dallas,TX,32.843469,-96.889049
1558,7139 Gilbert Harbors,New Rochelle,NY,40.91087,-73.751811
1559,490 Brown Trafficway,Aurora,IL,41.701462,-88.286958
1560,344 Dixon Circles,Tampa,FL,27.992491,-82.442279
1561,068 Benjamin Stream,Joliet,IL,41.59104,-88.037798
1562,06609 David Prairie,St. Petersburg,FL,27.765263,-82.638241
1563,28567 Alexander Station,Albany,NY,42.644876,-73.783448
1564,5686 Gonzalez Way,Miami,FL,25.861328,-80.178879
1565,526 Cobb Ports,Tampa,FL,27.915947,-82.493577
1566,3027 Ellis Trafficway,Springfield,IL,39.755337,-89.638796
1567,03149 Craig Squares,El Paso,TX,31.876685,-106.497481
1568,4573 Adams Avenue,Springfield,IL,39.738961,-89.630946
1569,769 Nelson Corners,Fresno,CA,36.819575,-119.731166
1570,17514 Glover Crescent,Naperville,IL,41.771123,-88.118774
1571,17367 Jones Wall,Tampa,FL,27.959401,-82.447346
1572,4520 Williams Mount,Tallahassee,FL,30.421707,-84.270888
1573,7437 Rich Hollow,Hialeah,FL,25.857202,-80.286196
1574,6839 Chan Haven,Yonkers,NY,40.947592,-73.874706
1575,75980 Reyes Junction,Hialeah,FL,25.897477,-80.289797
1576,1414 Clarke Tunnel,Syracuse,NY,43.060104,-76.174369
1577,41569 Harmon Creek,Rochester,NY,43.147757,-77.620187
1578,6439 Erin Fields,Fort Lauderdale,FL,26.156193,-80.192785
1579,311 Jackson Village,Albany,NY,42.639075,-73.751499
1580,240 Michelle Isle,Tampa,FL,27.908459,-82.472549
1581,89664 Gibbs Light,Dallas,TX,32.800424,-96.774886
1582,2601 Rosario Loop,Fort Lauderdale,FL,26.129319,-80.165381
1583,066 Marsh Underpass,Fort Worth,TX,32.784428,-97.363856
1584,517 Johnson Views,Aurora,IL,41.757948,-88.243327
1585,59760 Adrian Square,Jacksonville,FL,30.38524,-81.698382
1586,520 Boyd Ridge,San Antonio,TX,29.596973,-98.554537
1587,8460 Clark Key,Fort Worth,TX,32.716506,-97.392251
1588,684 Andrew Route,San Antonio,TX,29.562021,-98.442465
1589,2853 Brandon Pass,El Paso,TX,31.855373,-106.33949
1590,374 Diane Falls,Fresno,CA,36.741193,-119.844507
1591,28527 Sims Flat,Long Beach,CA,33.753024,-118.103337
1592,59362 Jeremy Bridge,Sacramento,CA,38.654323,-121.512478
1593,7330 Koch Terrace,New York,NY,40.749905,-73.985682
1594,3058 Autumn Port,New York,NY,40.737261,-73.91565
1595,296 Alexander Court,Naperville,IL,41.796628,-88.165557
1596,15045 Richard Islands,Joliet,IL,41.567072,-88.036463
1597,8029 Melanie Mountains,Buffalo,NY,42.872505,-78.808151
1598,75293 David Road,San Jose,CA,37.285199,-121.966058
1599,8657 Francisco Ranch,Albany,NY,42.652772,-73.790482
1600,3518 Smith Expressway,San Francisco,CA,37.7569,-122.415296
1601,803 Martinez Stream,Syracuse,NY,43.070447,-76.167295
1602,3629 Sexton Throughway,Peoria,IL,40.746122,-89.508291
1603,7357 Velasquez Cape,Joliet,IL,41.582033,-88.063213
1604,15559 Padilla Fall,Dallas,TX,32.791561,-96.78791
1605,241 Wade Trail,Houston,TX,30.088954,-95.013286
1606,907 Mendez Flat,Houston,TX,29.915407,-95.310828
1607,46419 Mccullough Plains,Joliet,IL,41.522483,-88.053283
1608,942 Paula Village,Fort Lauderdale,FL,26.154555,-80.117845
1609,555 Hernandez Glens,Corpus Christi,TX,27.812696,-97.406376
1610,353 Navarro Mission,Hialeah,FL,25.874806,-80.264439
1611,2271 Oconnor Mountain,Arlington,TX,32.728799,-97.194048
1612,91298 Andrew Branch,San Francisco,CA,37.793332,-122.381685
1613,68357 Ricardo Lodge,Elgin,IL,42.001341,-88.276552
1614,6512 Jeremy Springs,St. Petersburg,FL,27.711749,-82.670208
1615,812 Melissa Valley,Dallas,TX,32.756052,-96.747145
1616,97133 Fitzpatrick Brooks,Sacramento,CA,38.671924,-121.409041
1617,24918 Erica Land,Joliet,IL,41.54306,-88.03968
1618,62095 Vasquez Green,Miami,FL,25.842049,-80.255659
1619,9209 Li Estates,Jacksonville,FL,30.306079,-81.61753
1620,00404 Kathryn Radial,Elgin,IL,42.021569,-88.233243
1621,814 Whitehead Center,Rockford,IL,42.253106,-89.092653
1622,04803 Larry Hollow,San Francisco,CA,37.755727,-122.308884
1623,1122 Hernandez Mall,St. Petersburg,FL,27.758737,-82.692791
1624,9369 Rodriguez Corners,Joliet,IL,41.576695,-88.083156
1625,438 Lee Shores,El Paso,TX,31.731362,-106.387097
1626,039 Tammy Unions,New Rochelle,NY,40.900069,-73.777571
1627,3295 Allen Track,Peoria,IL,40.733076,-89.511229
1628,93807 Johnson Stravenue,San Francisco,CA,37.796878,-122.355044
1629,562 Collins Courts,Buffalo,NY,42.936416,-78.824675
1630,764 Teresa Mills,Oakland,CA,37.757167,-122.20753
1631,30372 King Tunnel,Elgin,IL,42.047455,-88.212813
1632,953 Johnson Square,San Diego,CA,33.036299,-116.92319
1633,722 Julia Lights,St. Petersburg,FL,27.723128,-82.665817
1634,600 Graham Cape,Aurora,IL,41.791428,-88.20869
1635,620 Collins Roads,Rockford,IL,42.261704,-89.005747
1636,629 Walton Underpass,Naperville,IL,41.764024,-88.191726
1637,101 Williams Oval,Albany,NY,42.651102,-73.799552
1638,88542 Reynolds Hill,San Diego,CA,32.85985,-117.011682
1639,374 Devin Canyon,Mount Vernon,NY,40.918839,-73.821723
1640,3384 Forbes Centers,Buffalo,NY,42.906624,-78.873033
1641,43714 Timothy Road,Houston,TX,29.724621,-95.095149
1642,404 Jacobs Village,Fresno,CA,36.896263,-119.714939
1643,3799 Moore Centers,Naperville,IL,41.732661,-88.148261
1644,9536 Amy Forges,El Paso,TX,31.748089,-106.433437
1645,135 Price Port,Rockford,IL,42.244967,-89.031791
1646,1179 Mcdonald Walks,Jacksonville,FL,30.331369,-81.607208
1647,0287 Dana Junction,Miami,FL,25.831864,-80.224212
1648,74043 Schaefer Walk,Rockford,IL,42.283116,-89.015376
1649,101 Nichole Manors,Peoria,IL,40.787072,-89.519705
1650,54740 Alicia Centers,Austin,TX,30.34045,-97.671836
1651,224 Steele Port,San Diego,CA,32.758446,-117.127189
1652,117 Austin Highway,Rochester,NY,43.141851,-77.62391
1653,953 Steven Shore,El Paso,TX,31.872756,-106.374765
1654,428 Chang Ways,Dallas,TX,32.872263,-96.768882
1655,8690 Wanda Estates,Oakland,CA,37.786098,-122.210874
1656,568 Sparks Station,Joliet,IL,41.575245,-88.061899
1657,22118 Alexis Stravenue,Fort Lauderdale,FL,26.146269,-80.120651
1658,2683 Abigail Highway,Joliet,IL,41.554413,-88.09874
1659,514 Lowe Coves,Long Beach,CA,33.75785,-118.170012
1660,5218 Adrienne Gateway,Syracuse,NY,43.062215,-76.119793
1661,1032 Jessica Ramp,St. Petersburg,FL,27.706161,-82.69773
1662,923 Robert Hill,Fresno,CA,36.810055,-119.77303
1663,4221 Johnson Hollow,San Francisco,CA,37.737448,-122.353716
1664,81177 Michael Crescent,Tallahassee,FL,30.475546,-84.256293
1665,919 Sarah Fords,Sacramento,CA,38.589436,-121.484538
1666,6415 Olsen Valleys,Joliet,IL,41.520242,-88.055652
1667,811 Newman Turnpike,Sacramento,CA,38.69797,-121.49201
1668,7126 Tina Greens,Elgin,IL,42.006562,-88.284311
1669,2239 Watts Ways,Joliet,IL,41.526957,-88.097883
1670,28987 Jones Harbors,Los Angeles,CA,33.987454,-118.433449
1671,2996 Thomas Freeway,Long Beach,CA,33.77173,-118.166046
1672,6123 Kevin Light,Fort Lauderdale,FL,26.150276,-80.132854
1673,168 Michael Manors,Miami,FL,25.762934,-80.149329
1674,86922 Thomas Turnpike,San Francisco,CA,37.770117,-122.397657
1675,8595 David Trafficway,Corpus Christi,TX,27.720522,-97.438527
1676,74808 Aaron Green,Arlington,TX,32.735927,-97.179957
1677,38346 Phillips Falls,Miami,FL,25.760617,-80.267105
1678,5185 Bonilla Glens,Albany,NY,42.638796,-73.754014
1679,11219 Barron Plains,Peoria,IL,40.723539,-89.538125
1680,246 Wilson Circle,Yonkers,NY,40.928884,-73.872932
1681,790 Fields Plains,Sacramento,CA,38.525332,-121.490233
1682,6837 Brown Summit,New York,NY,40.726086,-73.992282
1683,009 Jeffrey Valley,Los Angeles,CA,34.145922,-118.352527
1684,382 Young Canyon,Sacramento,CA,38.54799,-121.401618
1685,417 Ross Ville,Arlington,TX,32.714599,-97.154114
1686,665 Debra Valleys,Sacramento,CA,38.540249,-121.441931
1687,3777 Henry Street,Chicago,IL,41.990081,-87.52253
1688,078 Hunt Route,Sacramento,CA,38.562038,-121.413826
1689,9022 Scott Views,Chicago,IL,41.920843,-87.542197
1690,101 Hall Squares,Naperville,IL,41.716402,-88.135995
1691,70511 Angela Corners,Rochester,NY,43.153222,-77.690854
1692,94753 Jose Views,Albany,NY,42.634436,-73.781348
1693,113 Sabrina Forge,Jacksonville,FL,30.321172,-81.641464
1694,56481 Lewis Trail,San Diego,CA,33.012567,-117.074063
1695,174 Erin Spurs,San Diego,CA,32.84431,-117.179248
1696,71775 Williams Views,Buffalo,NY,42.863711,-78.801465
1697,3005 Alexandria Islands,Fort Lauderdale,FL,26.154093,-80.148249
1698,7676 Timothy Springs,Oakland,CA,37.809264,-122.262878
1699,426 Stephen Village,Buffalo,NY,42.945554,-78.806085
1700,374 Kathryn Plaza,Springfield,IL,39.704465,-89.606019
1701,3074 Maria Creek,Houston,TX,29.77027,-95.240998
1702,507 Megan Ways,San Diego,CA,32.854402,-117.16735
1703,48177 Chelsey View,Jacksonville,FL,30.31067,-81.609556
1704,38004 Robbins Oval,Tampa,FL,27.956815,-82.484621
1705,6207 Joseph Mission,Springfield,IL,39.763833,-89.634287
1706,83545 Munoz Hill,Arlington,TX,32.755534,-97.196924
1707,422 Billy Mission,Naperville,IL,41.717193,-88.151854
1708,2842 Heather Alley,New Rochelle,NY,40.915735,-73.777834
1709,33367 Jennifer Lane,San Diego,CA,33.087534,-116.927678
1710,7135 Kim Courts,Los Angeles,CA,34.292791,-118.509421
1711,3418 Caitlin Cliffs,Long Beach,CA,33.786908,-118.108187
1712,5241 Baird Falls,Tampa,FL,27.946847,-82.473496
1713,5408 Cabrera Loaf,Miami,FL,25.775178,-80.104692
1714,76427 Gill Forge,St. Petersburg,FL,27.745862,-82.630357
1715,812 Ingram Parks,Rochester,NY,43.100822,-77.635803
