rent_id,property_id,client_id,agent_id,owner_id,rent_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date,agreement_date,rent_start_date,rent_end_date,terms,rent_months
2420,1873,1886,179,1542,2400.0,0.05,2880.0,Credit Card,2022-04-04,2022-03-16,2022-04-02,2024-03-22,Lease agreement for Office in CA for 24 months. Condition: Poor.,23
2421,1873,304,168,1542,2320.0,0.05,696.0,Bank Transfer,2024-08-25,2024-04-16,2024-05-05,2024-11-01,Lease agreement for Office in CA for 6 months. Condition: Poor.,6
2422,511,983,39,740,3120.0,0.05,2964.0,Credit Card,2022-06-14,2021-10-28,2021-10-30,2023-05-23,Lease agreement for House in IL for 19 months. Condition: Good.,19
2423,511,572,63,740,3290.0,0.1,5593.0,Credit Card,2024-07-08,2023-11-15,2023-12-05,2025-04-28,Lease agreement for House in IL for 17 months. Condition: Good.,16
2424,511,133,121,740,3240.0,0.1,11016.0,Cash,2024-12-31,2024-12-31,2025-01-19,2027-11-05,Lease agreement for House in IL for 34 months. Condition: Good.,34
2425,1412,1329,3,543,5940.0,0.1,20790.0,Credit Card,2024-10-18,2024-06-23,2024-07-20,2027-06-05,Lease agreement for Villa in TX for 35 months. Condition: Fair.,35
2426,1412,635,191,543,7060.0,0.05,12355.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-27,2027-12-13,Lease agreement for Villa in TX for 35 months. Condition: Fair.,35
2427,3,414,232,206,880.0,0.1,968.0,Credit Card,2023-12-22,2022-12-13,2022-12-28,2023-11-23,Lease agreement for Studio in IL for 11 months. Condition: Fair.,11
2428,3,835,12,206,1080.0,0.1,1512.0,Credit Card,2024-09-10,2024-04-13,2024-05-05,2025-06-29,Lease agreement for Studio in IL for 14 months. Condition: Fair.,13
2429,234,1337,45,135,4060.0,0.05,2842.0,Cash,2024-11-29,2021-02-15,2021-03-05,2022-04-29,Lease agreement for House in FL for 14 months. Condition: Fair.,13
2430,234,1997,121,135,5330.0,0.05,4530.5,Cash,2024-12-12,2024-12-05,2024-12-31,2026-05-25,Lease agreement for House in FL for 17 months. Condition: Fair.,17
2431,234,339,30,135,4690.0,0.05,2110.5,Credit Card,2024-12-31,2024-12-31,2025-01-21,2025-10-18,Lease agreement for House in FL for 9 months. Condition: Fair.,9
2432,1532,170,60,720,3990.0,0.1,5187.0,Bank Transfer,2024-04-20,2024-02-28,2024-03-28,2025-04-22,Lease agreement for Office in FL for 13 months. Condition: Fair.,13
2433,2997,210,162,373,3610.0,0.1,3971.0,Bank Transfer,2024-09-12,2023-12-08,2023-12-30,2024-11-24,Lease agreement for Apartment in IL for 11 months. Condition: Good.,11
2434,2997,892,140,373,2990.0,0.1,2990.0,Cash,2024-12-24,2024-12-15,2024-12-25,2025-10-21,Lease agreement for Apartment in IL for 10 months. Condition: Good.,10
2435,2997,393,240,373,4230.0,0.1,2961.0,Cash,2024-12-31,2024-12-31,2025-01-23,2025-08-21,Lease agreement for Apartment in IL for 7 months. Condition: Good.,7
2436,2101,884,182,181,13700.0,0.05,20550.0,Bank Transfer,2024-11-15,2024-09-01,2024-09-03,2027-02-20,Lease agreement for Villa in CA for 30 months. Condition: Good.,29
2437,2101,1520,96,181,14910.0,0.1,44730.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-15,2027-07-04,Lease agreement for Villa in CA for 30 months. Condition: Good.,30
2438,2675,1565,67,212,1730.0,0.1,4671.0,Cash,2024-03-28,2020-10-13,2020-10-25,2023-01-13,Lease agreement for Studio in CA for 27 months. Condition: Good.,27
2439,2675,2052,22,212,2190.0,0.05,876.0,Cash,2024-03-15,2023-08-28,2023-09-24,2024-05-21,Lease agreement for Studio in CA for 8 months. Condition: Good.,8
2440,2692,511,248,1095,1240.0,0.1,4216.0,Credit Card,2023-01-27,2022-12-12,2022-12-13,2025-09-28,Lease agreement for Studio in TX for 34 months. Condition: Good.,33
2441,2692,674,100,1095,1380.0,0.05,828.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-28,2026-01-23,Lease agreement for Studio in TX for 12 months. Condition: Good.,12
2442,2692,856,219,1095,1180.0,0.1,708.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-06,2025-07-05,Lease agreement for Studio in TX for 6 months. Condition: Good.,6
2443,1000,167,124,576,5190.0,0.1,18165.0,Credit Card,2023-03-31,2022-01-20,2022-01-26,2024-12-11,Lease agreement for House in CA for 35 months. Condition: Good.,35
2444,1000,692,240,576,8510.0,0.1,27232.0,Cash,2024-12-27,2024-12-22,2024-12-25,2027-08-12,Lease agreement for House in CA for 32 months. Condition: Good.,32
2445,1000,1315,104,576,9540.0,0.1,9540.0,Cash,2024-12-31,2024-12-31,2025-01-10,2025-11-06,Lease agreement for House in CA for 10 months. Condition: Good.,10
2446,2501,1975,152,1009,2190.0,0.1,7665.0,Cash,2023-09-03,2022-11-09,2022-12-09,2025-10-24,Lease agreement for Apartment in IL for 35 months. Condition: Good.,34
2447,2501,680,26,1009,2520.0,0.05,1512.0,Credit Card,2024-12-31,2024-12-31,2025-01-28,2026-01-23,Lease agreement for Apartment in IL for 12 months. Condition: Good.,12
2448,2501,1239,95,1009,2110.0,0.1,2954.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-18,2026-03-14,Lease agreement for Apartment in IL for 14 months. Condition: Good.,14
2449,1467,1890,194,751,5860.0,0.05,7618.0,Cash,2024-12-13,2023-10-21,2023-11-02,2025-12-21,Lease agreement for Villa in IL for 26 months. Condition: Fair.,25
2450,2732,1887,28,1594,1590.0,0.1,4929.0,Cash,2024-03-24,2023-10-03,2023-10-08,2026-04-25,Lease agreement for Studio in TX for 31 months. Condition: Good.,30
2451,703,1394,208,1369,14340.0,0.1,18642.0,Cash,2024-12-28,2021-12-28,2022-01-21,2023-02-15,Lease agreement for Villa in CA for 13 months. Condition: Fair.,13
2452,703,638,19,1369,12720.0,0.05,12084.0,Bank Transfer,2024-12-21,2024-09-05,2024-09-25,2026-04-18,Lease agreement for Villa in CA for 19 months. Condition: Fair.,19
2453,703,1426,50,1369,10630.0,0.05,13819.0,Credit Card,2024-12-31,2024-12-31,2025-01-18,2027-03-09,Lease agreement for Villa in CA for 26 months. Condition: Fair.,26
2454,1434,1831,73,1396,5040.0,0.05,7056.0,Cash,2024-07-02,2024-06-19,2024-07-11,2026-10-29,Lease agreement for House in FL for 28 months. Condition: Good.,27
2455,1434,1892,206,1396,5860.0,0.1,12892.0,Credit Card,2024-12-31,2024-12-31,2025-01-21,2026-11-12,Lease agreement for House in FL for 22 months. Condition: Good.,22
2456,1434,350,93,1396,3980.0,0.05,2189.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-08,2025-12-04,Lease agreement for House in FL for 11 months. Condition: Good.,11
2457,1559,674,140,931,1110.0,0.05,1831.5,Cash,2024-03-28,2024-02-28,2024-03-04,2026-11-19,Lease agreement for Studio in IL for 33 months. Condition: Good.,32
2458,2133,1345,179,982,5360.0,0.1,7504.0,Cash,2024-10-21,2024-06-11,2024-07-01,2025-08-25,Lease agreement for House in IL for 14 months. Condition: Good.,13
2459,2133,837,168,982,5170.0,0.1,14993.0,Cash,2024-12-31,2024-12-31,2025-01-11,2027-05-31,Lease agreement for House in IL for 29 months. Condition: Good.,28
2460,1378,1039,182,1279,1290.0,0.1,2580.0,Credit Card,2023-06-13,2023-01-13,2023-02-01,2024-09-23,Lease agreement for Studio in FL for 20 months. Condition: Fair.,19
2461,1378,905,73,1279,1390.0,0.05,1112.0,Bank Transfer,2024-12-16,2024-11-24,2024-12-07,2026-04-01,Lease agreement for Studio in FL for 16 months. Condition: Fair.,16
2462,1389,17,160,539,2900.0,0.1,4930.0,Cash,2024-03-28,2023-01-19,2023-02-11,2024-07-05,Lease agreement for Apartment in FL for 17 months. Condition: Fair.,17
2463,1389,1883,103,539,3570.0,0.05,3213.0,Credit Card,2024-12-24,2024-10-30,2024-11-25,2026-05-19,Lease agreement for Apartment in FL for 18 months. Condition: Fair.,18
2464,2936,696,181,1162,3480.0,0.1,11136.0,Cash,2024-04-28,2022-06-27,2022-06-29,2025-02-13,Lease agreement for Apartment in CA for 32 months. Condition: Fair.,32
2465,2936,1522,181,1162,3570.0,0.05,1606.5,Cash,2024-12-31,2024-12-31,2025-01-02,2025-09-29,Lease agreement for Apartment in CA for 9 months. Condition: Fair.,8
2466,2936,1183,39,1162,4050.0,0.1,13365.0,Credit Card,2024-12-31,2024-12-31,2025-01-14,2027-10-01,Lease agreement for Apartment in CA for 33 months. Condition: Fair.,33
2467,2756,313,176,1481,2960.0,0.05,5032.0,Credit Card,2022-01-12,2021-09-30,2021-10-10,2024-07-26,Lease agreement for Office in IL for 34 months. Condition: Fair.,33
2468,2756,2002,93,1481,3300.0,0.1,1980.0,Cash,2024-12-30,2024-12-23,2025-01-10,2025-07-09,Lease agreement for Office in IL for 6 months. Condition: Fair.,6
2469,2756,1458,194,1481,2200.0,0.1,4180.0,Cash,2024-12-31,2024-12-31,2025-01-14,2026-08-07,Lease agreement for Office in IL for 19 months. Condition: Fair.,19
2470,1749,424,67,1073,4430.0,0.05,7752.5,Cash,2024-03-15,2022-12-14,2022-12-29,2025-11-13,Lease agreement for Apartment in FL for 35 months. Condition: Good.,35
2471,1749,155,103,1073,3120.0,0.1,1872.0,Cash,2024-12-31,2024-12-31,2025-01-28,2025-07-27,Lease agreement for Apartment in FL for 6 months. Condition: Good.,6
2472,1749,531,217,1073,3650.0,0.1,12775.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-20,2027-12-06,Lease agreement for Apartment in FL for 35 months. Condition: Good.,35
2473,1418,1966,3,1607,4080.0,0.05,4896.0,Credit Card,2023-10-26,2023-03-21,2023-04-08,2025-03-28,Lease agreement for Apartment in TX for 24 months. Condition: Good.,23
2474,1418,644,14,1607,3760.0,0.05,4512.0,Cash,2024-12-31,2024-12-31,2025-01-09,2026-12-30,Lease agreement for Apartment in TX for 24 months. Condition: Good.,23
2475,1418,1907,128,1607,2680.0,0.05,3484.0,Credit Card,2024-12-31,2024-12-31,2025-01-22,2027-03-13,Lease agreement for Apartment in TX for 26 months. Condition: Good.,26
2476,2207,1884,188,1336,13190.0,0.05,12530.5,Bank Transfer,2022-12-21,2022-10-06,2022-10-19,2024-05-11,Lease agreement for Villa in CA for 19 months. Condition: Good.,19
2477,2207,1995,104,1336,16520.0,0.1,41300.0,Bank Transfer,2024-10-28,2024-06-12,2024-06-15,2026-07-05,Lease agreement for Villa in CA for 25 months. Condition: Good.,25
2478,2207,1105,128,1336,19980.0,0.1,19980.0,Credit Card,2024-12-31,2024-12-31,2025-01-09,2025-11-05,Lease agreement for Villa in CA for 10 months. Condition: Good.,10
2479,1232,1589,35,24,4340.0,0.05,4340.0,Credit Card,2024-12-16,2023-02-27,2023-03-14,2024-11-03,Lease agreement for Office in FL for 20 months. Condition: Good.,20
2480,1232,1400,55,24,5380.0,0.1,6456.0,Bank Transfer,2024-12-26,2024-11-28,2024-12-09,2025-12-04,Lease agreement for Office in FL for 12 months. Condition: Good.,12
2481,1232,551,123,24,4320.0,0.05,5400.0,Cash,2024-12-31,2024-12-31,2025-01-20,2027-02-09,Lease agreement for Office in FL for 25 months. Condition: Good.,25
2482,1500,1429,95,1608,7170.0,0.1,20076.0,Bank Transfer,2024-11-04,2023-09-09,2023-10-08,2026-01-25,Lease agreement for Villa in IL for 28 months. Condition: Good.,27
2483,1500,1531,22,1608,8020.0,0.05,2406.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-04,2025-07-03,Lease agreement for Villa in IL for 6 months. Condition: Good.,6
2484,1500,819,104,1608,5720.0,0.05,6864.0,Credit Card,2024-12-31,2024-12-31,2025-01-09,2026-12-30,Lease agreement for Villa in IL for 24 months. Condition: Good.,23
2485,1266,1274,97,1300,7000.0,0.05,6650.0,Credit Card,2024-02-10,2023-01-09,2023-01-30,2024-08-22,Lease agreement for Villa in FL for 19 months. Condition: Good.,19
2486,2436,1790,28,751,7320.0,0.05,12078.0,Cash,2024-12-19,2024-11-14,2024-11-27,2027-08-14,Lease agreement for Villa in IL for 33 months. Condition: Fair.,33
2487,2436,141,13,751,7430.0,0.05,9287.5,Credit Card,2024-12-31,2024-12-31,2025-01-08,2027-01-28,Lease agreement for Villa in IL for 25 months. Condition: Fair.,24
2488,2609,397,90,1431,1310.0,0.05,851.5,Credit Card,2024-07-23,2024-07-03,2024-07-21,2025-08-15,Lease agreement for Studio in IL for 13 months. Condition: Good.,13
2489,2609,1075,159,1431,1190.0,0.1,3094.0,Cash,2024-12-31,2024-12-31,2025-01-13,2027-03-04,Lease agreement for Studio in IL for 26 months. Condition: Good.,26
2490,2609,1723,12,1431,1230.0,0.1,1476.0,Cash,2024-12-31,2024-12-31,2025-01-26,2026-01-21,Lease agreement for Studio in IL for 12 months. Condition: Good.,12
2491,1176,1872,104,1353,7450.0,0.05,12292.5,Credit Card,2023-09-03,2022-12-13,2022-12-26,2025-09-11,Lease agreement for House in NY for 33 months. Condition: Good.,33
2492,2324,1178,226,139,4180.0,0.1,4180.0,Credit Card,2024-04-17,2021-09-07,2021-09-29,2022-07-26,Lease agreement for Office in NY for 10 months. Condition: Good.,10
2493,2324,1204,36,139,3970.0,0.1,11116.0,Bank Transfer,2024-11-09,2023-07-31,2023-08-24,2025-12-11,Lease agreement for Office in NY for 28 months. Condition: Good.,28
2494,1201,371,206,1091,1580.0,0.05,2844.0,Cash,2024-12-11,2024-11-20,2024-12-04,2027-11-19,Lease agreement for Studio in CA for 36 months. Condition: Poor.,35
2495,2635,315,73,643,2030.0,0.05,3654.0,Bank Transfer,2024-12-20,2024-12-03,2024-12-31,2027-12-16,Lease agreement for Apartment in TX for 36 months. Condition: Good.,36
2496,2635,118,108,643,1840.0,0.1,4784.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-17,2027-03-08,Lease agreement for Apartment in TX for 26 months. Condition: Good.,26
2497,2635,1979,81,643,2220.0,0.1,7548.0,Cash,2024-12-31,2024-12-31,2025-01-09,2027-10-26,Lease agreement for Apartment in TX for 34 months. Condition: Good.,33
2498,1648,675,184,1749,990.0,0.1,1287.0,Bank Transfer,2023-05-14,2021-10-22,2021-11-01,2022-11-26,Lease agreement for Studio in IL for 13 months. Condition: Good.,12
2499,1648,394,100,1749,1330.0,0.1,2128.0,Bank Transfer,2024-11-14,2024-01-02,2024-01-04,2025-04-28,Lease agreement for Studio in IL for 16 months. Condition: Good.,15
2500,1648,1005,100,1749,1060.0,0.05,1060.0,Credit Card,2024-12-31,2024-12-31,2025-01-15,2026-09-07,Lease agreement for Studio in IL for 20 months. Condition: Good.,20
2501,2763,1086,219,787,4760.0,0.1,3332.0,Cash,2024-10-29,2024-08-09,2024-09-07,2025-04-05,Lease agreement for House in CA for 7 months. Condition: Good.,7
2502,2763,1563,67,787,5390.0,0.05,7276.5,Bank Transfer,2024-12-31,2024-12-31,2025-01-18,2027-04-08,Lease agreement for House in CA for 27 months. Condition: Good.,27
2503,2763,1912,226,787,6180.0,0.05,9270.0,Cash,2024-12-31,2024-12-31,2025-01-26,2027-07-15,Lease agreement for House in CA for 30 months. Condition: Good.,30
2504,1095,138,46,1456,4920.0,0.05,4182.0,Cash,2023-06-22,2022-12-02,2022-12-27,2024-05-20,Lease agreement for Villa in IL for 17 months. Condition: Good.,17
2505,198,368,194,1069,2720.0,0.1,3536.0,Bank Transfer,2024-05-03,2022-12-26,2023-01-20,2024-02-14,Lease agreement for Office in IL for 13 months. Condition: Good.,13
2506,198,112,5,1069,1820.0,0.05,3185.0,Bank Transfer,2024-12-28,2024-12-11,2025-01-10,2027-11-26,Lease agreement for Office in IL for 35 months. Condition: Good.,34
2507,2225,1432,176,1132,3780.0,0.05,2268.0,Bank Transfer,2024-05-28,2023-11-11,2023-12-10,2024-12-04,Lease agreement for Office in IL for 12 months. Condition: Fair.,12
2508,2225,1105,62,1132,3760.0,0.1,6392.0,Bank Transfer,2024-12-22,2024-12-18,2024-12-23,2026-05-17,Lease agreement for Office in IL for 17 months. Condition: Fair.,17
2509,1241,629,144,936,13350.0,0.1,30705.0,Credit Card,2023-04-09,2022-07-17,2022-08-09,2024-06-29,Lease agreement for Villa in CA for 23 months. Condition: Fair.,22
2510,1241,1463,16,936,13890.0,0.05,24307.5,Bank Transfer,2024-12-26,2024-07-28,2024-08-01,2027-06-17,Lease agreement for Villa in CA for 35 months. Condition: Fair.,34
2511,1241,589,219,936,13810.0,0.05,17953.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-12,2027-03-03,Lease agreement for Villa in CA for 26 months. Condition: Fair.,26
2512,1636,1143,16,1680,1080.0,0.1,2052.0,Credit Card,2024-02-26,2023-10-16,2023-11-11,2025-06-03,Lease agreement for Studio in IL for 19 months. Condition: Good.,19
2513,1636,953,93,1680,980.0,0.05,1078.0,Cash,2024-12-31,2024-12-31,2025-01-13,2026-11-04,Lease agreement for Studio in IL for 22 months. Condition: Good.,22
2514,1891,1342,28,1232,3420.0,0.1,9576.0,Bank Transfer,2023-09-07,2023-03-06,2023-04-01,2025-07-19,Lease agreement for House in FL for 28 months. Condition: Good.,27
2515,1891,1652,78,1232,3670.0,0.05,1468.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-19,2025-09-16,Lease agreement for House in FL for 8 months. Condition: Good.,8
2516,1891,1182,108,1232,4110.0,0.05,5754.0,Cash,2024-12-31,2024-12-31,2025-01-19,2027-05-09,Lease agreement for House in FL for 28 months. Condition: Good.,28
2517,1938,1347,19,1450,2160.0,0.05,2376.0,Credit Card,2023-07-21,2021-11-05,2021-11-25,2023-09-16,Lease agreement for Office in FL for 22 months. Condition: Fair.,22
2518,1938,1636,191,1450,2860.0,0.1,8008.0,Cash,2024-11-17,2024-04-09,2024-04-11,2026-07-30,Lease agreement for Office in FL for 28 months. Condition: Fair.,27
2519,1938,872,71,1450,3060.0,0.05,3060.0,Credit Card,2024-12-31,2024-12-31,2025-01-19,2026-09-11,Lease agreement for Office in FL for 20 months. Condition: Fair.,20
2520,2268,1551,149,1332,1330.0,0.1,3990.0,Bank Transfer,2024-12-18,2024-12-14,2025-01-11,2027-06-30,Lease agreement for Studio in IL for 30 months. Condition: Good.,29
2521,2268,975,123,1332,1700.0,0.05,1615.0,Credit Card,2024-12-31,2024-12-31,2025-01-30,2026-08-23,Lease agreement for Studio in IL for 19 months. Condition: Good.,19
2522,2268,1879,85,1332,1310.0,0.05,851.5,Credit Card,2024-12-31,2024-12-31,2025-01-04,2026-01-29,Lease agreement for Studio in IL for 13 months. Condition: Good.,12
2523,471,77,2,965,12140.0,0.05,12140.0,Cash,2024-02-24,2024-02-10,2024-02-13,2025-10-05,Lease agreement for Villa in NY for 20 months. Condition: Fair.,20
2524,471,1999,35,965,7930.0,0.05,11895.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-30,2027-07-19,Lease agreement for Villa in NY for 30 months. Condition: Fair.,30
2525,883,1638,32,371,1930.0,0.05,1737.0,Cash,2023-04-22,2023-02-06,2023-02-17,2024-08-10,Lease agreement for Studio in FL for 18 months. Condition: Good.,18
2526,883,1068,2,371,1480.0,0.1,3256.0,Cash,2024-10-04,2024-08-26,2024-09-05,2026-06-27,Lease agreement for Studio in FL for 22 months. Condition: Good.,21
2527,1747,1653,95,817,3340.0,0.05,3340.0,Bank Transfer,2024-12-30,2024-12-29,2025-01-26,2026-09-18,Lease agreement for Apartment in IL for 20 months. Condition: Good.,20
2528,1903,1641,62,1741,4480.0,0.05,3136.0,Bank Transfer,2024-05-19,2023-11-19,2023-11-29,2025-01-22,Lease agreement for Office in CA for 14 months. Condition: Fair.,14
2529,1903,1006,123,1741,6330.0,0.1,8862.0,Cash,2024-12-31,2024-12-31,2025-01-17,2026-03-13,Lease agreement for Office in CA for 14 months. Condition: Fair.,14
2530,1903,1809,100,1741,5980.0,0.1,11960.0,Cash,2024-12-31,2024-12-31,2025-01-15,2026-09-07,Lease agreement for Office in CA for 20 months. Condition: Fair.,20
2531,893,1932,157,1412,2930.0,0.05,4395.0,Bank Transfer,2024-12-25,2024-12-19,2025-01-13,2027-07-02,Lease agreement for Apartment in TX for 30 months. Condition: Good.,30
2532,1682,1455,167,492,4000.0,0.05,4000.0,Cash,2024-08-18,2022-03-30,2022-04-21,2023-12-12,Lease agreement for Apartment in NY for 20 months. Condition: Good.,20
2533,1682,37,17,492,4090.0,0.1,14724.0,Cash,2024-10-16,2024-09-26,2024-10-25,2027-10-10,Lease agreement for Apartment in NY for 36 months. Condition: Good.,36
2534,1682,1481,121,492,3780.0,0.05,4536.0,Cash,2024-12-31,2024-12-31,2025-01-02,2026-12-23,Lease agreement for Apartment in NY for 24 months. Condition: Good.,23
2535,2743,951,180,64,4270.0,0.1,5978.0,Credit Card,2024-09-30,2024-09-14,2024-09-19,2025-11-13,Lease agreement for House in NY for 14 months. Condition: Good.,14
2536,2743,2019,180,64,5020.0,0.1,16566.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-01,2027-09-18,Lease agreement for House in NY for 33 months. Condition: Good.,32
2537,2743,124,85,64,4890.0,0.1,9780.0,Credit Card,2024-12-31,2024-12-31,2025-01-20,2026-09-12,Lease agreement for House in NY for 20 months. Condition: Good.,20
2538,2242,1709,205,1478,6170.0,0.1,3702.0,Bank Transfer,2024-11-17,2024-08-06,2024-08-24,2025-02-20,Lease agreement for Villa in FL for 6 months. Condition: Good.,6
2539,2242,380,3,1478,9440.0,0.05,4248.0,Credit Card,2024-12-31,2024-12-31,2025-01-30,2025-10-27,Lease agreement for Villa in FL for 9 months. Condition: Good.,9
2540,2242,782,89,1478,8910.0,0.05,7573.5,Cash,2024-12-31,2024-12-31,2025-01-13,2026-06-07,Lease agreement for Villa in FL for 17 months. Condition: Good.,17
2541,1414,448,123,715,3240.0,0.05,2430.0,Bank Transfer,2024-09-09,2024-05-04,2024-05-09,2025-08-02,Lease agreement for Office in IL for 15 months. Condition: Good.,15
2542,1414,1667,147,715,3580.0,0.05,4654.0,Credit Card,2024-12-31,2024-12-31,2025-01-06,2027-02-25,Lease agreement for Office in IL for 26 months. Condition: Good.,25
2543,1414,1672,26,715,3870.0,0.05,3870.0,Cash,2024-12-31,2024-12-31,2025-01-08,2026-08-31,Lease agreement for Office in IL for 20 months. Condition: Good.,19
2544,1353,1079,3,1315,2210.0,0.05,663.0,Cash,2024-10-20,2021-09-16,2021-10-16,2022-04-14,Lease agreement for Apartment in FL for 6 months. Condition: Fair.,6
2545,2111,1506,213,268,5880.0,0.1,5292.0,Cash,2024-06-29,2023-07-13,2023-07-17,2024-04-12,Lease agreement for House in CA for 9 months. Condition: Fair.,9
2546,2111,721,233,268,6970.0,0.05,7318.5,Credit Card,2024-12-16,2024-10-28,2024-11-02,2026-07-25,Lease agreement for House in CA for 21 months. Condition: Fair.,20
2547,2111,829,50,268,4130.0,0.1,10325.0,Credit Card,2024-12-31,2024-12-31,2025-01-22,2027-02-11,Lease agreement for House in CA for 25 months. Condition: Fair.,25
2548,1588,1879,159,515,1320.0,0.1,1320.0,Cash,2022-09-20,2022-07-01,2022-07-12,2023-05-08,Lease agreement for Studio in TX for 10 months. Condition: Good.,10
2549,1502,715,152,1461,2550.0,0.1,2550.0,Cash,2022-12-05,2022-11-30,2022-12-03,2023-09-29,Lease agreement for Apartment in TX for 10 months. Condition: Good.,9
2550,1502,1354,3,1461,2350.0,0.05,3760.0,Cash,2024-12-06,2024-10-26,2024-11-18,2027-07-06,Lease agreement for Apartment in TX for 32 months. Condition: Good.,32
2551,202,629,60,1007,4930.0,0.1,4930.0,Bank Transfer,2024-04-10,2022-05-29,2022-06-17,2023-04-13,Lease agreement for Apartment in CA for 10 months. Condition: Fair.,10
2552,1768,1613,181,714,2660.0,0.1,6650.0,Bank Transfer,2024-12-08,2024-10-11,2024-10-30,2026-11-19,Lease agreement for Studio in CA for 25 months. Condition: Good.,25
2553,1768,1030,87,714,2160.0,0.1,5400.0,Credit Card,2024-12-31,2024-12-31,2025-01-04,2027-01-24,Lease agreement for Studio in CA for 25 months. Condition: Good.,24
2554,908,1486,128,189,1830.0,0.05,2745.0,Cash,2024-12-16,2024-12-15,2025-01-12,2027-07-01,Lease agreement for Studio in NY for 30 months. Condition: Fair.,30
2555,908,1086,233,189,1940.0,0.1,1164.0,Cash,2024-12-31,2024-12-31,2025-01-23,2025-07-22,Lease agreement for Studio in NY for 6 months. Condition: Fair.,6
2556,908,1742,232,189,1720.0,0.05,2924.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-09,2027-10-26,Lease agreement for Studio in NY for 34 months. Condition: Fair.,33
2557,1127,941,197,1448,1210.0,0.1,2057.0,Bank Transfer,2024-12-30,2022-06-17,2022-07-13,2023-12-05,Lease agreement for Studio in FL for 17 months. Condition: Good.,17
2558,2350,1013,179,734,3290.0,0.1,5922.0,Credit Card,2023-10-15,2023-01-18,2023-02-10,2024-08-03,Lease agreement for Office in IL for 18 months. Condition: Fair.,18
2559,2316,1327,55,966,1670.0,0.05,1419.5,Credit Card,2023-05-08,2021-12-18,2021-12-21,2023-05-15,Lease agreement for Studio in FL for 17 months. Condition: Good.,17
2560,2041,1111,208,456,1180.0,0.1,1652.0,Bank Transfer,2024-12-28,2024-12-25,2025-01-16,2026-03-12,Lease agreement for Studio in NY for 14 months. Condition: Poor.,14
2561,1708,931,96,305,2790.0,0.1,8091.0,Credit Card,2024-03-16,2023-06-20,2023-06-23,2025-11-09,Lease agreement for Apartment in NY for 29 months. Condition: Fair.,29
2562,1708,1269,232,305,2660.0,0.1,7980.0,Credit Card,2024-12-31,2024-12-31,2025-01-13,2027-07-02,Lease agreement for Apartment in NY for 30 months. Condition: Fair.,30
2563,1708,450,97,305,2640.0,0.1,8448.0,Cash,2024-12-31,2024-12-31,2025-01-28,2027-09-15,Lease agreement for Apartment in NY for 32 months. Condition: Fair.,32
2564,449,1349,93,1490,3570.0,0.1,4641.0,Cash,2024-01-17,2022-06-08,2022-07-01,2023-07-26,Lease agreement for Apartment in CA for 13 months. Condition: Good.,12
2565,449,237,159,1490,4090.0,0.1,10225.0,Cash,2024-12-09,2024-10-16,2024-10-21,2026-11-10,Lease agreement for Apartment in CA for 25 months. Condition: Good.,25
2566,449,862,219,1490,3900.0,0.1,7020.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-30,2026-07-24,Lease agreement for Apartment in CA for 18 months. Condition: Good.,18
2567,283,1996,156,1593,10690.0,0.1,19242.0,Credit Card,2024-12-21,2024-12-19,2025-01-16,2026-07-10,Lease agreement for Villa in CA for 18 months. Condition: Good.,18
2568,2303,22,226,1500,5410.0,0.1,12984.0,Bank Transfer,2024-05-27,2022-10-18,2022-11-14,2024-11-03,Lease agreement for Office in NY for 24 months. Condition: Good.,24
2569,2303,478,213,1500,5940.0,0.05,1782.0,Bank Transfer,2024-12-22,2024-12-16,2025-01-03,2025-07-02,Lease agreement for Office in NY for 6 months. Condition: Good.,6
2570,2303,1067,197,1500,6340.0,0.05,6657.0,Credit Card,2024-12-31,2024-12-31,2025-01-13,2026-10-05,Lease agreement for Office in NY for 21 months. Condition: Good.,21
2571,88,607,81,259,5220.0,0.1,16182.0,Credit Card,2024-05-05,2023-10-20,2023-11-09,2026-05-27,Lease agreement for Apartment in NY for 31 months. Condition: Good.,30
2572,88,1477,35,259,5620.0,0.1,16860.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-13,2027-07-02,Lease agreement for Apartment in NY for 30 months. Condition: Good.,30
2573,2219,981,208,523,2320.0,0.1,4176.0,Bank Transfer,2021-07-20,2021-02-23,2021-03-22,2022-09-13,Lease agreement for Apartment in NY for 18 months. Condition: Fair.,18
