sale_id,property_id,client_id,agent_id,owner_id,sale_date,sale_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date
932,2695,327,116,1109,2023-06-16,668805.08,0.02,13376.1,Check,2024-10-24
933,766,1744,225,1713,2024-05-18,708201.93,0.03,21246.06,Cash,2024-09-23
934,595,521,23,1208,2024-11-27,206724.08,0.05,10336.2,Check,2024-12-22
935,1930,473,210,1664,2021-01-24,355991.1,0.03,10679.73,Check,2023-10-06
936,1757,1667,99,1181,2021-06-21,665035.4,0.05,33251.77,Cash,2023-06-12
937,2901,1224,235,1625,2023-05-09,208588.48,0.05,10429.42,Cash,2024-10-10
938,2853,1393,207,238,2023-03-31,253584.02,0.02,5071.68,Bank Transfer,2024-10-02
939,1037,1656,42,954,2024-12-25,794032.55,0.02,15880.65,Cash,2024-12-29
940,2973,494,211,1672,2024-08-22,143083.01,0.05,7154.15,Cash,2024-11-13
941,1977,1135,177,1049,2023-03-21,664091.05,0.02,13281.82,Bank Transfer,2024-05-15
942,308,1031,75,1482,2024-07-04,328548.26,0.05,16427.41,Check,2024-08-10
943,1396,1336,235,1527,2023-07-09,219805.76,0.03,6594.17,Check,2023-10-16
944,2928,132,70,341,2023-12-29,249255.02,0.03,7477.65,Check,2024-12-20
945,1022,2046,127,730,2024-07-21,318554.23,0.05,15927.71,Check,2024-08-02
946,1256,1965,61,589,2022-09-11,704531.8,0.05,35226.59,Check,2024-07-07
947,1060,96,192,1142,2022-08-13,160582.04,0.03,4817.46,Cash,2024-02-23
948,2535,1635,134,176,2021-06-30,966087.5,0.03,28982.62,Bank Transfer,2024-07-27
949,1866,558,227,386,2023-11-25,899467.8,0.02,17989.36,Check,2024-05-24
950,1012,405,237,1136,2022-04-30,497380.91,0.05,24869.05,Bank Transfer,2022-05-05
951,2592,1437,209,812,2024-09-27,1176302.87,0.05,58815.14,Cash,2024-10-16
952,2039,1186,236,1643,2024-03-21,447795.58,0.03,13433.87,Check,2024-06-15
953,1583,1013,193,393,2023-10-06,274061.81,0.03,8221.85,Bank Transfer,2024-07-30
954,2202,1225,23,448,2021-11-29,87426.09,0.02,1748.52,Bank Transfer,2022-05-04
955,835,605,131,1576,2024-09-25,1157284.8,0.03,34718.54,Bank Transfer,2024-10-25
956,2895,1333,24,246,2022-08-25,307205.17,0.03,9216.16,Bank Transfer,2023-04-19
957,168,645,21,777,2023-10-22,794670.97,0.03,23840.13,Bank Transfer,2024-03-27
958,1656,1168,131,1117,2024-04-12,119127.16,0.05,5956.36,Bank Transfer,2024-09-15
959,849,923,51,1145,2024-11-10,266781.64,0.02,5335.63,Cash,2024-12-17
960,1711,737,228,437,2024-05-21,1109009.0,0.05,55450.45,Cash,2024-07-01
961,2027,1686,228,111,2023-04-28,1167763.64,0.02,23355.27,Check,2024-03-29
962,2023,1813,42,869,2024-10-16,1218726.07,0.02,24374.52,Cash,2024-12-14
963,2897,1841,227,1410,2022-02-16,530656.02,0.03,15919.68,Bank Transfer,2024-10-02
964,2349,570,135,637,2023-06-23,209660.72,0.02,4193.21,Bank Transfer,2024-09-21
965,95,1810,27,60,2023-12-20,269178.05,0.02,5383.56,Check,2024-03-12
966,2068,1393,66,1476,2024-03-09,817714.37,0.03,24531.43,Bank Transfer,2024-09-24
967,277,1402,65,1257,2024-05-11,641469.28,0.05,32073.46,Cash,2024-12-16
968,1128,1043,24,1015,2023-10-28,1014080.75,0.02,20281.62,Check,2024-10-23
969,1018,74,242,706,2024-12-29,116871.72,0.03,3506.15,Bank Transfer,2024-12-29
970,1986,529,230,1575,2024-12-21,371589.0,0.02,7431.78,Check,2024-12-26
971,1269,1716,107,1653,2023-04-15,1217792.4,0.05,60889.62,Check,2024-07-06
972,2290,839,126,1447,2023-04-09,216004.15,0.03,6480.12,Cash,2024-04-17
973,2222,1554,175,427,2023-08-23,245674.1,0.05,12283.71,Check,2024-08-03
974,2012,739,218,1709,2023-04-04,290076.39,0.02,5801.53,Bank Transfer,2023-05-25
975,2320,1142,177,1381,2023-08-30,278969.31,0.03,8369.08,Bank Transfer,2024-10-31
976,722,1601,49,98,2024-09-14,199728.8,0.02,3994.58,Bank Transfer,2024-12-08
977,1635,172,86,744,2022-04-23,138457.93,0.05,6922.9,Check,2023-10-08
978,671,1260,198,422,2023-08-07,119971.16,0.02,2399.42,Check,2024-09-14
979,1499,1196,65,1530,2024-11-07,487520.82,0.05,24376.04,Check,2024-12-27
980,2949,1113,136,808,2024-05-06,263257.83,0.03,7897.73,Bank Transfer,2024-08-31
981,2954,2025,117,948,2024-09-12,131575.62,0.03,3947.27,Bank Transfer,2024-12-29
982,1187,1788,236,1665,2023-07-10,183792.82,0.02,3675.86,Cash,2024-10-06
983,2088,1173,177,69,2023-11-27,202487.6,0.02,4049.75,Cash,2024-01-19
984,2621,1222,148,6,2023-02-17,145066.92,0.02,2901.34,Check,2024-09-16
985,401,1621,37,1478,2023-10-07,180410.98,0.05,9020.55,Check,2024-05-27
986,1858,1900,216,1256,2023-12-18,141620.6,0.05,7081.03,Cash,2024-03-18
987,994,1505,218,552,2023-10-08,179853.81,0.02,3597.08,Cash,2023-12-23
988,1696,896,15,1508,2024-10-10,229627.19,0.02,4592.54,Check,2024-12-26
989,2674,1713,91,584,2024-08-12,1864933.05,0.02,37298.66,Check,2024-11-02
990,1388,914,66,266,2024-02-06,957622.73,0.03,28728.68,Cash,2024-02-26
991,1117,864,211,746,2024-03-14,1641157.58,0.05,82057.88,Cash,2024-12-12
992,913,1928,24,509,2024-07-21,170126.23,0.03,5103.79,Check,2024-09-27
993,2081,484,112,181,2022-03-08,149797.44,0.05,7489.87,Check,2022-09-16
994,1425,1679,193,211,2022-04-02,233281.39,0.03,6998.44,Cash,2024-06-24
995,1688,669,126,506,2022-01-01,1319592.09,0.03,39587.76,Check,2023-09-18
996,2158,983,210,1070,2022-09-14,352327.02,0.03,10569.81,Bank Transfer,2023-12-17
997,2536,1926,246,1297,2024-11-15,1293428.09,0.05,64671.4,Cash,2024-12-19
998,472,211,118,1443,2024-08-20,481631.76,0.03,14448.95,Cash,2024-10-15
999,979,147,65,910,2023-12-22,283254.59,0.03,8497.64,Bank Transfer,2024-02-18
1000,1035,714,66,490,2023-07-22,195802.9,0.03,5874.09,Check,2024-06-23
1001,779,1006,211,1273,2023-10-25,286194.61,0.02,5723.89,Cash,2024-02-15
1002,212,598,192,952,2024-09-30,262170.42,0.05,13108.52,Cash,2024-12-18
1003,2306,1839,15,610,2024-09-01,1264031.73,0.02,25280.63,Check,2024-11-19
1004,2216,915,139,602,2023-09-16,146819.25,0.02,2936.38,Cash,2024-04-19
1005,1292,41,69,835,2024-12-11,284966.89,0.05,14248.34,Bank Transfer,2024-12-25
1006,1859,1301,61,1338,2024-10-01,461183.79,0.02,9223.68,Check,2024-10-31
1007,2381,1131,42,808,2024-05-08,270365.98,0.05,13518.3,Check,2024-08-13
1008,2656,2008,173,634,2024-11-16,228287.06,0.05,11414.35,Cash,2024-12-05
1009,1669,1269,148,564,2023-07-01,182729.14,0.03,5481.87,Bank Transfer,2024-11-30
1010,1769,1078,195,479,2023-10-24,115285.75,0.02,2305.72,Bank Transfer,2024-09-26
1011,1813,2001,127,562,2024-03-07,781250.76,0.03,23437.52,Check,2024-11-08
1012,1513,52,127,167,2024-12-24,451160.83,0.02,9023.22,Check,2024-12-27
1013,2197,431,99,1000,2024-09-30,273185.84,0.02,5463.72,Bank Transfer,2024-12-06
1014,1594,34,127,189,2023-07-31,243402.42,0.05,12170.12,Cash,2024-09-20
1015,2016,1929,51,343,2024-08-07,556222.83,0.02,11124.46,Check,2024-09-30
1016,2405,220,249,1679,2023-05-28,358830.86,0.03,10764.93,Check,2023-08-04
1017,660,384,228,1156,2023-12-22,155114.24,0.02,3102.28,Check,2024-12-04
1018,2540,1581,129,12,2024-05-09,812477.4,0.05,40623.87,Cash,2024-07-19
1019,155,1619,64,187,2024-04-22,308234.86,0.02,6164.7,Check,2024-12-06
1020,2594,2034,70,2,2024-12-02,135559.58,0.03,4066.79,Cash,2024-12-14
1021,2357,1562,209,670,2024-05-17,151336.88,0.03,4540.11,Cash,2024-11-02
1022,59,970,192,173,2024-09-03,178288.18,0.05,8914.41,Check,2024-10-12
1023,2750,1647,190,868,2024-05-19,133442.28,0.05,6672.11,Cash,2024-10-12
1024,563,1223,227,1216,2022-02-27,1453704.7,0.02,29074.09,Check,2022-03-04
1025,122,799,177,122,2023-03-15,301148.24,0.03,9034.45,Bank Transfer,2024-12-23
1026,1016,332,80,1053,2024-06-27,145158.99,0.05,7257.95,Cash,2024-08-07
1027,1984,775,109,1491,2024-09-09,172001.59,0.02,3440.03,Cash,2024-12-13
1028,808,1399,241,284,2024-05-01,853537.72,0.03,25606.13,Bank Transfer,2024-12-12
1029,757,496,131,648,2024-09-02,158657.36,0.03,4759.72,Check,2024-10-24
1030,2660,1233,235,553,2023-02-15,829398.03,0.05,41469.9,Bank Transfer,2023-04-14
1031,1877,633,99,304,2022-09-10,136397.1,0.02,2727.94,Cash,2024-06-13
1032,1094,654,29,804,2023-01-25,167608.38,0.05,8380.42,Bank Transfer,2023-08-16
1033,1638,70,54,210,2022-07-16,640952.38,0.03,19228.57,Check,2024-10-08
1034,1915,245,136,1613,2024-01-16,635458.41,0.05,31772.92,Cash,2024-04-26
1035,996,1957,225,598,2023-07-20,209362.18,0.05,10468.11,Cash,2024-08-30
1036,2561,326,43,1268,2024-06-23,199274.8,0.02,3985.5,Bank Transfer,2024-11-21
1037,915,1250,74,295,2023-06-23,197214.25,0.03,5916.43,Bank Transfer,2023-12-19
1038,2440,1556,231,361,2024-10-18,120496.12,0.03,3614.88,Cash,2024-11-01
1039,1144,1665,43,1026,2024-11-28,220637.89,0.02,4412.76,Check,2024-12-15
1040,1681,20,210,520,2024-11-27,687229.51,0.03,20616.89,Cash,2024-12-10
1041,2865,1714,192,614,2024-12-19,809359.25,0.03,24280.78,Bank Transfer,2024-12-20
1042,1961,369,47,1178,2022-05-28,214119.9,0.05,10706.0,Cash,2023-05-11
1043,635,1427,221,233,2024-04-14,517581.6,0.05,25879.08,Check,2024-04-29
1044,2444,391,153,20,2023-03-04,212905.52,0.02,4258.11,Bank Transfer,2024-09-28
1045,1686,605,7,1284,2024-04-06,1332068.02,0.02,26641.36,Bank Transfer,2024-06-03
1046,2902,970,43,386,2023-12-16,730604.42,0.03,21918.13,Check,2024-12-19
1047,327,1120,86,444,2023-02-25,1105268.72,0.05,55263.44,Bank Transfer,2023-03-03
1048,1264,748,146,1483,2022-12-03,182763.03,0.02,3655.26,Bank Transfer,2023-01-16
1049,739,248,91,127,2021-02-05,1758223.75,0.05,87911.19,Cash,2021-11-23
1050,1384,1967,117,1547,2024-09-30,158959.76,0.05,7947.99,Check,2024-09-30
1051,2346,1195,145,841,2022-02-21,208175.31,0.05,10408.77,Cash,2024-03-30
1052,2255,1913,243,41,2023-12-01,495590.78,0.02,9911.82,Bank Transfer,2024-08-30
1053,2557,105,21,1324,2024-03-19,118118.41,0.03,3543.55,Cash,2024-05-15
1054,2310,525,193,379,2023-05-04,168797.45,0.03,5063.92,Bank Transfer,2023-09-18
1055,1034,1560,75,336,2023-08-28,462914.47,0.02,9258.29,Bank Transfer,2024-01-14
1056,2689,1413,196,59,2024-10-20,1614247.41,0.02,32284.95,Bank Transfer,2024-12-04
1057,1845,1839,61,705,2024-03-17,178365.31,0.03,5350.96,Check,2024-07-25
1058,1742,1608,91,1028,2023-12-07,429993.48,0.02,8599.87,Cash,2024-12-20
1059,139,1974,154,346,2023-07-25,268738.45,0.05,13436.92,Check,2023-11-27
1060,2090,670,243,974,2022-08-23,229766.95,0.02,4595.34,Bank Transfer,2023-12-23
1061,108,813,24,25,2024-06-14,1497425.28,0.05,74871.26,Cash,2024-07-27
1062,2147,379,235,1583,2023-08-23,178857.06,0.03,5365.71,Bank Transfer,2023-12-27
1063,2509,530,187,960,2024-07-17,400691.22,0.03,12020.74,Check,2024-11-12
1064,2946,245,54,376,2023-05-22,674634.08,0.03,20239.02,Cash,2024-01-12
1065,513,1796,175,72,2024-07-11,236976.22,0.02,4739.52,Cash,2024-12-13
1066,762,1526,29,708,2024-12-23,822988.09,0.02,16459.76,Cash,2024-12-24
1067,481,1316,118,1078,2023-11-18,160089.26,0.03,4802.68,Bank Transfer,2024-07-12
1068,2384,42,18,727,2024-10-14,250937.88,0.05,12546.89,Bank Transfer,2024-10-30
1069,2212,367,131,501,2024-10-10,198193.04,0.03,5945.79,Bank Transfer,2024-11-02
1070,2728,206,29,987,2024-09-13,198980.4,0.03,5969.41,Check,2024-11-26
1071,956,1690,211,164,2021-10-08,284039.24,0.05,14201.96,Check,2022-12-03
1072,2005,281,116,307,2021-10-20,496290.62,0.03,14888.72,Bank Transfer,2023-03-13
1073,1311,1901,29,568,2024-04-18,224364.58,0.03,6730.94,Bank Transfer,2024-05-20
1074,9,757,111,425,2023-08-06,133143.59,0.02,2662.87,Check,2023-11-02
1075,1079,1973,43,484,2024-11-06,366415.78,0.02,7328.32,Check,2024-11-22
1076,950,1724,172,1686,2024-08-22,173055.4,0.02,3461.11,Bank Transfer,2024-12-16
1077,653,19,61,359,2023-10-20,268537.47,0.02,5370.75,Bank Transfer,2024-06-12
1078,312,590,195,977,2024-12-01,155208.66,0.02,3104.17,Cash,2024-12-16
1079,2606,500,228,1345,2023-05-24,239937.42,0.03,7198.12,Check,2023-05-31
1080,679,1668,186,860,2024-08-07,253895.82,0.05,12694.79,Bank Transfer,2024-12-07
1081,2493,463,186,1267,2024-10-09,195665.22,0.02,3913.3,Cash,2024-11-26
1082,557,1350,145,1188,2024-10-11,148563.5,0.02,2971.27,Cash,2024-12-12
1083,931,1721,42,80,2022-09-05,1403634.17,0.03,42109.03,Cash,2022-09-27
1084,1390,908,190,1177,2021-10-20,217272.32,0.02,4345.45,Bank Transfer,2021-12-30
1085,2979,734,154,300,2024-04-18,265694.68,0.02,5313.89,Bank Transfer,2024-12-18
1086,1195,1421,210,923,2021-03-21,99411.26,0.03,2982.34,Check,2024-07-18
1087,2292,763,117,1053,2021-07-26,121476.56,0.02,2429.53,Check,2021-08-10
1088,831,538,54,268,2023-10-31,136295.36,0.02,2725.91,Cash,2024-11-11
1089,792,1494,54,1752,2021-07-07,608980.71,0.03,18269.42,Check,2023-10-27
1090,2790,776,29,1006,2024-12-21,432639.62,0.05,21631.98,Bank Transfer,2024-12-25
1091,821,1397,106,1404,2021-05-29,485944.2,0.03,14578.33,Cash,2022-08-09
1092,2471,177,111,1290,2024-12-27,422406.28,0.05,21120.31,Bank Transfer,2024-12-27
1093,1920,983,209,1357,2023-06-01,1370715.85,0.02,27414.32,Check,2024-08-22
1094,397,1943,249,396,2022-12-26,95891.02,0.05,4794.55,Check,2024-10-14
1095,1419,32,75,1157,2023-01-18,1209153.13,0.02,24183.06,Check,2024-10-11
1096,1765,1981,249,44,2024-02-09,198338.59,0.03,5950.16,Bank Transfer,2024-07-31
1097,801,604,126,1425,2024-12-28,247173.78,0.05,12358.69,Cash,2024-12-29
1098,1830,1518,161,1264,2022-06-27,553394.73,0.02,11067.89,Bank Transfer,2022-09-28
1099,2818,578,236,633,2024-01-21,243936.69,0.02,4878.73,Cash,2024-01-23
1100,2181,508,27,655,2024-02-07,244903.0,0.02,4898.06,Bank Transfer,2024-04-11
1101,640,1442,190,459,2021-03-08,921127.2,0.03,27633.82,Bank Transfer,2021-04-05
1102,326,91,127,1515,2024-12-19,205094.49,0.02,4101.89,Cash,2024-12-28
1103,2351,1986,225,569,2023-09-08,242727.38,0.02,4854.55,Cash,2024-01-17
1104,2991,1922,139,240,2022-06-28,142280.23,0.03,4268.41,Cash,2024-03-18
1105,2166,793,246,1502,2024-06-25,110536.7,0.05,5526.84,Bank Transfer,2024-09-01
1106,2100,303,107,1275,2024-12-24,254208.61,0.05,12710.43,Check,2024-12-28
1107,29,985,235,350,2021-09-10,137886.32,0.05,6894.32,Check,2021-12-21
1108,1508,22,135,693,2021-02-19,1166895.02,0.03,35006.85,Check,2024-11-17
1109,1953,473,218,7,2024-10-05,196867.94,0.02,3937.36,Check,2024-10-15
1110,1951,476,247,1139,2022-05-04,248406.59,0.05,12420.33,Check,2022-09-25
1111,876,545,64,833,2023-01-26,906593.03,0.03,27197.79,Check,2023-04-09
1112,340,1492,79,302,2023-09-28,429616.52,0.05,21480.83,Check,2024-11-11
1113,2764,1824,47,1665,2024-12-23,210398.39,0.05,10519.92,Check,2024-12-30
1114,1143,1464,249,1585,2023-10-13,1159921.18,0.05,57996.06,Check,2023-10-19
1115,2514,224,69,1444,2022-01-08,712292.88,0.03,21368.79,Check,2023-10-13
1116,1490,1977,172,313,2024-07-13,965320.57,0.03,28959.62,Check,2024-11-13
1117,877,1314,249,1699,2024-05-08,666874.28,0.03,20006.23,Bank Transfer,2024-12-13
1118,102,383,80,1079,2024-12-08,279476.69,0.02,5589.53,Check,2024-12-13
1119,1947,1202,192,789,2022-12-11,771393.02,0.05,38569.65,Bank Transfer,2023-01-26
1120,1598,1095,29,910,2024-12-03,303110.25,0.05,15155.51,Bank Transfer,2024-12-23
1121,2467,1154,21,1146,2022-04-21,209247.55,0.05,10462.38,Check,2022-05-22
1122,859,28,24,1366,2024-11-25,268646.76,0.02,5372.94,Check,2024-12-07
1123,138,1445,65,1233,2024-11-11,149887.77,0.02,2997.76,Check,2024-11-28
1124,2488,908,111,1182,2022-09-12,154590.68,0.03,4637.72,Bank Transfer,2024-09-24
1125,2486,392,117,1533,2022-01-04,458194.68,0.05,22909.73,Bank Transfer,2022-02-18
1126,2376,1178,172,1698,2024-03-01,893967.01,0.02,17879.34,Bank Transfer,2024-09-30
1127,2632,457,245,483,2024-11-20,160009.3,0.02,3200.19,Cash,2024-12-23
1128,2223,1735,80,1509,2024-10-09,249599.57,0.03,7487.99,Check,2024-11-21
1129,357,1913,130,790,2024-12-21,102660.36,0.03,3079.81,Check,2024-12-26
1130,253,405,86,1472,2024-12-20,410607.82,0.02,8212.16,Check,2024-12-23
1131,2955,835,138,1695,2022-09-15,247119.51,0.03,7413.59,Cash,2024-07-10
1132,1779,1275,173,298,2022-08-28,132267.84,0.03,3968.04,Cash,2024-08-21
1133,1217,186,148,590,2024-04-17,172754.07,0.05,8637.7,Cash,2024-11-28
1134,539,2002,148,835,2024-11-20,118932.29,0.05,5946.61,Check,2024-11-20
1135,1156,1902,99,1240,2024-12-12,383691.16,0.03,11510.73,Check,2024-12-13
1136,977,250,74,891,2024-11-26,1177871.16,0.05,58893.56,Check,2024-12-04
1137,1354,102,125,1003,2024-04-22,1233641.1,0.05,61682.06,Check,2024-04-23
1138,2869,539,177,443,2024-06-03,297982.83,0.02,5959.66,Check,2024-11-09
1139,1457,1712,218,304,2024-02-16,212289.94,0.05,10614.5,Bank Transfer,2024-05-07
1140,588,1449,134,85,2024-10-25,381196.04,0.05,19059.8,Check,2024-11-15
1141,131,531,210,1159,2024-06-22,262412.87,0.02,5248.26,Cash,2024-07-01
1142,2472,1815,246,1430,2021-07-21,197190.98,0.05,9859.55,Check,2023-10-07
1143,2613,446,175,189,2024-10-24,160334.13,0.03,4810.02,Bank Transfer,2024-11-12
1144,26,139,243,206,2024-10-14,854161.78,0.02,17083.24,Cash,2024-11-11
1145,2814,92,91,313,2023-01-25,638566.08,0.03,19156.98,Check,2024-10-12
1146,1080,323,207,1400,2024-05-30,255064.77,0.05,12753.24,Check,2024-06-15
1147,946,1435,86,464,2024-09-14,131894.84,0.05,6594.74,Cash,2024-10-11
1148,909,652,116,537,2024-08-06,303435.32,0.03,9103.06,Cash,2024-08-27
1149,1421,443,186,1448,2022-08-30,568838.28,0.03,17065.15,Check,2024-09-07
1150,1275,1246,15,1192,2024-08-22,167168.46,0.03,5015.05,Cash,2024-08-26
1151,820,162,172,49,2023-02-06,1097656.06,0.02,21953.12,Bank Transfer,2023-10-24
1152,1027,1884,43,778,2024-10-31,971524.21,0.02,19430.48,Cash,2024-12-01
1153,2201,922,80,888,2023-10-30,271604.32,0.03,8148.13,Cash,2024-10-27
1154,1838,231,172,1234,2024-12-26,619257.04,0.03,18577.71,Check,2024-12-26
1155,731,1227,1,660,2024-11-02,111910.19,0.03,3357.31,Check,2024-12-01
1156,892,448,243,718,2024-09-21,537178.51,0.05,26858.93,Check,2024-09-25
1157,949,1653,196,374,2024-01-25,659597.73,0.03,19787.93,Bank Transfer,2024-10-18
1158,1600,1740,218,606,2024-12-23,982039.93,0.03,29461.2,Cash,2024-12-25
1159,1061,1953,117,866,2024-11-23,223920.36,0.02,4478.41,Cash,2024-12-30
1160,296,507,29,1458,2024-09-16,202554.06,0.03,6076.62,Bank Transfer,2024-12-17
1161,498,498,230,129,2023-10-19,110301.33,0.05,5515.07,Cash,2023-11-08
1162,1211,1455,91,441,2024-12-30,879936.68,0.03,26398.1,Bank Transfer,2024-12-30
1163,526,1244,148,488,2024-12-25,264549.59,0.03,7936.49,Bank Transfer,2024-12-25
1164,1253,691,150,699,2024-03-04,174976.45,0.03,5249.29,Cash,2024-03-13
1165,84,1785,65,1083,2023-01-17,88593.87,0.05,4429.69,Check,2023-09-04
1166,1025,361,77,1715,2020-07-29,221850.54,0.03,6655.52,Bank Transfer,2024-05-06
1167,473,643,106,123,2023-11-23,481688.91,0.02,9633.78,Check,2024-12-26
1168,706,1425,34,1073,2021-09-13,142588.27,0.02,2851.77,Bank Transfer,2021-12-07
1169,158,1837,145,1399,2023-08-26,204683.7,0.05,10234.19,Cash,2024-05-05
1170,1741,1970,86,679,2024-08-13,174029.01,0.02,3480.58,Check,2024-10-23
1171,689,1806,243,324,2022-01-12,134035.24,0.02,2680.7,Check,2022-11-05
1172,2892,660,177,1730,2024-10-10,199010.47,0.02,3980.21,Check,2024-10-14
1173,1324,1592,153,773,2022-07-23,215701.22,0.03,6471.04,Check,2023-10-11
1174,197,1159,228,137,2024-12-22,980866.43,0.05,49043.32,Check,2024-12-27
1175,2585,1778,222,1461,2024-09-23,269362.3,0.02,5387.25,Bank Transfer,2024-11-20
1176,1361,1487,173,1317,2024-09-04,808779.13,0.05,40438.96,Cash,2024-09-18
1177,707,1058,117,1255,2023-10-06,330461.95,0.02,6609.24,Check,2024-06-02
1178,2602,2057,112,1745,2024-09-24,299835.37,0.02,5996.71,Check,2024-11-18
1179,1599,606,207,533,2024-04-12,334279.51,0.05,16713.98,Bank Transfer,2024-11-15
1180,1505,1756,47,738,2024-10-29,274750.5,0.05,13737.53,Bank Transfer,2024-12-13
1181,1878,356,80,1407,2022-08-12,657331.75,0.03,19719.95,Bank Transfer,2023-09-01
1182,2463,253,75,1301,2023-11-29,586023.05,0.03,17580.69,Check,2024-12-05
1183,208,835,211,1427,2022-05-09,141983.65,0.02,2839.67,Check,2024-12-30
1184,2142,1163,247,69,2021-10-16,173887.65,0.02,3477.75,Bank Transfer,2022-02-09
1185,1152,110,64,1148,2023-02-07,217733.97,0.05,10886.7,Cash,2023-06-25
1186,2095,1523,125,94,2024-09-04,139619.19,0.02,2792.38,Bank Transfer,2024-09-10
1187,780,1344,196,1097,2024-03-07,258819.2,0.05,12940.96,Cash,2024-07-28
1188,1410,89,190,237,2024-10-14,202334.79,0.03,6070.04,Bank Transfer,2024-12-28
1189,447,171,138,962,2022-08-20,259865.8,0.05,12993.29,Cash,2024-11-27
1190,329,1044,229,787,2023-04-29,403070.26,0.02,8061.41,Check,2023-11-25
1191,156,1566,242,199,2022-10-23,212191.5,0.05,10609.58,Bank Transfer,2023-01-08
1192,273,578,193,1724,2024-09-17,286719.09,0.05,14335.95,Check,2024-10-15
1193,2779,715,139,149,2024-05-13,560126.75,0.03,16803.8,Check,2024-10-09
1194,2608,829,118,926,2022-05-27,243039.27,0.05,12151.96,Cash,2024-12-21
1195,483,1183,109,1598,2023-03-25,1606887.65,0.03,48206.63,Cash,2024-01-06
1196,1029,1383,173,580,2024-05-24,184507.46,0.03,5535.22,Cash,2024-11-10
1197,803,802,153,57,2024-05-08,192740.5,0.03,5782.22,Check,2024-06-24
1198,1111,1419,209,220,2024-12-10,159842.7,0.02,3196.85,Check,2024-12-16
1199,2247,1476,177,833,2024-08-31,369110.88,0.02,7382.22,Bank Transfer,2024-11-13
1200,933,1555,109,1737,2022-04-23,159844.24,0.05,7992.21,Cash,2023-12-07
1201,1913,425,243,383,2024-08-03,218862.5,0.05,10943.12,Check,2024-09-10
1202,206,1335,70,1482,2024-07-29,190243.27,0.02,3804.87,Cash,2024-09-30
1203,2186,163,190,902,2023-01-23,553294.9,0.03,16598.85,Check,2024-05-15
1204,2797,1333,193,109,2024-11-12,476218.76,0.02,9524.38,Cash,2024-12-12
1205,1430,1210,77,462,2023-05-20,535249.78,0.02,10705.0,Bank Transfer,2024-09-26
1206,726,467,135,192,2024-05-02,366949.67,0.02,7338.99,Bank Transfer,2024-11-13
1207,1733,1882,249,343,2024-06-20,736327.29,0.05,36816.36,Cash,2024-09-21
1208,1766,141,24,319,2023-11-10,320166.77,0.03,9605.0,Cash,2024-11-07
1209,1730,345,231,1202,2024-10-10,474998.61,0.03,14249.96,Bank Transfer,2024-12-06
1210,486,1842,135,545,2024-08-16,286002.34,0.03,8580.07,Bank Transfer,2024-09-05
1211,2321,469,69,842,2024-05-09,422376.6,0.03,12671.3,Cash,2024-09-21
1212,2094,1298,107,1562,2024-12-17,126233.2,0.03,3787.0,Cash,2024-12-30
1213,2391,1814,245,88,2023-12-05,886247.37,0.02,17724.95,Bank Transfer,2024-04-10
1214,2057,1746,190,1551,2024-02-27,151425.73,0.03,4542.77,Cash,2024-03-11
1215,1024,2043,65,627,2023-09-28,238757.81,0.05,11937.89,Check,2023-11-12
1216,1831,27,41,1691,2023-01-18,1244568.64,0.03,37337.06,Bank Transfer,2024-08-07
1217,1857,531,29,171,2020-11-09,213054.03,0.03,6391.62,Check,2024-08-18
1218,420,1687,106,1203,2022-04-12,1040106.93,0.02,20802.14,Cash,2024-10-07
1219,2676,1939,80,452,2023-04-29,337807.43,0.05,16890.37,Bank Transfer,2024-11-18
1220,1463,1570,29,1149,2024-09-14,177859.9,0.05,8893.0,Bank Transfer,2024-09-27
1221,521,1605,15,1376,2024-02-11,489038.26,0.02,9780.77,Cash,2024-07-08
1222,2497,239,237,155,2024-10-22,246401.99,0.05,12320.1,Cash,2024-11-27
1223,1281,1921,80,1265,2022-06-06,355939.76,0.05,17796.99,Cash,2023-05-06
1224,2534,1491,64,1717,2024-10-14,307541.21,0.05,15377.06,Cash,2024-12-25
1225,2876,2022,15,1715,2024-07-29,544448.79,0.05,27222.44,Bank Transfer,2024-10-01
1226,281,1979,111,324,2024-05-22,187710.81,0.03,5631.32,Check,2024-12-29
1227,974,1476,145,206,2024-01-22,163502.83,0.03,4905.08,Cash,2024-08-14
1228,1386,415,6,889,2020-12-08,219353.52,0.02,4387.07,Check,2024-11-12
1229,2275,1461,193,1398,2024-10-21,640477.13,0.03,19214.31,Check,2024-12-20
1230,1965,89,106,327,2024-09-10,98512.36,0.03,2955.37,Bank Transfer,2024-12-12
1231,2496,830,145,1411,2024-12-19,217644.85,0.02,4352.9,Bank Transfer,2024-12-22
1232,2293,183,146,1279,2022-04-24,370189.5,0.02,7403.79,Bank Transfer,2023-12-04
1233,2398,896,65,1368,2023-02-07,322097.46,0.02,6441.95,Cash,2023-10-05
1234,2123,240,117,1690,2023-01-28,357297.01,0.05,17864.85,Check,2023-06-05
1235,1589,245,246,361,2024-12-18,197294.48,0.03,5918.83,Bank Transfer,2024-12-18
1236,2103,1144,42,1669,2024-04-21,174031.17,0.02,3480.62,Cash,2024-04-21
1237,1294,533,198,1073,2024-01-30,231830.35,0.02,4636.61,Bank Transfer,2024-06-17
