maintenance_id,property_id,agent_id,owner_id,description,maintenance_type,cost,maintenance_date
2916,2474,250,1557,Replace Painting at property,Painting,1372,6/11/2024
2917,2474,250,1557,Install Cleaning at property,Cleaning,2297,6/2/2024
2918,2474,250,1557,Repair Roof at property,Roof,2300,5/29/2024
2919,2476,143,68,Fix Electrical at property,Electrical,1290,6/20/2022
2920,2480,114,193,Install Painting at property,Painting,870,11/20/2023
2921,2481,234,837,Fix Cleaning at property,Cleaning,460,12/11/2023
2922,2481,234,837,Replace Painting at property,Painting,924,4/18/2022
2923,2481,234,837,Replace Appliances at property,Appliances,625,8/25/2024
2924,2482,98,1109,Install HVAC at property,HVAC,2064,12/1/2024
2925,2482,98,1109,Fix Cleaning at property,Cleaning,865,9/13/2023
2926,2482,98,1109,Install Electrical at property,Electrical,1416,2/8/2022
2927,2487,178,827,Fix Roof at property,Roof,1441,3/27/2024
2928,2488,68,1182,Install Painting at property,Painting,342,7/2/2022
2929,2490,68,328,Install Appliances at property,Appliances,749,11/5/2024
2930,2490,68,328,Fix Painting at property,Painting,258,1/13/2024
2931,2491,83,1733,Replace Appliances at property,Appliances,747,2/17/2023
2932,2491,83,1733,Fix Roof at property,Roof,1509,10/15/2023
2933,2491,83,1733,Repair Appliances at property,Appliances,1245,6/29/2024
2934,2493,40,1267,Repair Cleaning at property,Cleaning,2055,8/22/2024
2935,2494,200,1482,Replace Roof at property,Roof,6642,12/16/2024
2936,2494,200,1482,Repair Cleaning at property,Cleaning,6501,12/10/2024
2937,2494,200,1482,Install Roof at property,Roof,3713,11/5/2024
2938,2494,200,1482,Repair Cleaning at property,Cleaning,3927,12/15/2024
2939,2494,200,1482,Repair Painting at property,Painting,4552,12/11/2024
2940,2494,200,1482,Repair Appliances at property,Appliances,4600,11/27/2024
2941,2494,200,1482,Install HVAC at property,HVAC,3681,11/6/2024
2942,2494,200,1482,Fix Painting at property,Painting,1528,12/11/2024
2943,2494,200,1482,Fix Appliances at property,Appliances,537,11/12/2024
2944,2496,163,1411,Fix Plumbing at property,Plumbing,180,2/1/2022
2945,2498,200,1509,Install Cleaning at property,Cleaning,1369,2/17/2024
2946,2498,200,1509,Replace Plumbing at property,Plumbing,1096,9/21/2024
2947,2500,200,690,Install Roof at property,Roof,575,10/27/2024
2948,2501,56,1009,Repair Roof at property,Roof,1379,3/12/2021
2949,2503,38,784,Fix Painting at property,Painting,6376,1/1/2023
2950,2503,38,784,Fix Plumbing at property,Plumbing,5051,4/16/2023
2951,2503,38,784,Replace Plumbing at property,Plumbing,6637,7/5/2022
2952,2503,38,784,Install Plumbing at property,Plumbing,3759,5/23/2022
2953,2503,38,784,Install HVAC at property,HVAC,3602,6/9/2021
2954,2504,174,1315,Repair Cleaning at property,Cleaning,2062,7/18/2024
2955,2504,174,1315,Install Appliances at property,Appliances,278,12/23/2024
2956,2506,68,118,Fix Appliances at property,Appliances,427,8/20/2024
2957,2506,68,118,Replace Appliances at property,Appliances,2197,9/23/2021
2958,2506,68,118,Replace Plumbing at property,Plumbing,2377,8/4/2024
2959,2506,68,118,Repair Plumbing at property,Plumbing,580,12/25/2022
2960,2508,163,846,Replace Electrical at property,Electrical,582,10/11/2024
2961,2508,163,846,Repair Roof at property,Roof,1962,12/22/2024
2962,2509,163,960,Repair Appliances at property,Appliances,1019,9/12/2024
2963,2510,178,381,Repair Painting at property,Painting,1086,6/13/2024
2964,2510,178,381,Repair HVAC at property,HVAC,1701,4/5/2024
2965,2510,178,381,Replace Painting at property,Painting,49,12/17/2022
2966,2513,25,327,Repair Painting at property,Painting,540,12/10/2021
2967,2515,122,84,Replace Electrical at property,Electrical,1831,5/12/2021
2968,2517,238,809,Repair Roof at property,Roof,105,5/8/2024
2969,2518,10,908,Repair Plumbing at property,Plumbing,1174,2/18/2021
2970,2518,10,908,Repair HVAC at property,HVAC,6636,10/13/2021
2971,2518,10,908,Install Cleaning at property,Cleaning,3682,7/30/2021
2972,2518,10,908,Repair Painting at property,Painting,1318,9/25/2022
2973,2518,10,908,Replace HVAC at property,HVAC,5715,5/29/2021
2974,2518,10,908,Repair Plumbing at property,Plumbing,6920,11/5/2022
2975,2518,10,908,Fix Roof at property,Roof,3074,12/10/2022
2976,2518,10,908,Fix Roof at property,Roof,3666,7/14/2022
2977,2520,220,34,Install Painting at property,Painting,424,9/16/2024
2978,2521,178,1705,Fix Cleaning at property,Cleaning,1936,5/5/2024
2979,2521,178,1705,Replace Roof at property,Roof,711,7/23/2023
2980,2524,83,348,Replace HVAC at property,HVAC,6246,8/13/2023
2981,2524,83,348,Install Electrical at property,Electrical,5130,3/2/2024
2982,2524,83,348,Fix Electrical at property,Electrical,5953,7/8/2021
2983,2524,83,348,Repair HVAC at property,HVAC,1174,5/25/2023
2984,2525,250,114,Install Painting at property,Painting,1239,6/23/2024
2985,2527,158,1520,Fix Roof at property,Roof,2362,3/6/2024
2986,2530,59,1105,Repair HVAC at property,HVAC,357,10/4/2024
2987,2531,10,1003,Repair Painting at property,Painting,2493,12/25/2023
2988,2531,10,1003,Replace Plumbing at property,Plumbing,686,4/26/2024
2989,2532,166,1104,Install HVAC at property,HVAC,1989,8/16/2023
2990,2532,166,1104,Replace Appliances at property,Appliances,1903,12/7/2024
2991,2532,166,1104,Replace Electrical at property,Electrical,1500,11/22/2020
2992,2532,166,1104,Fix Appliances at property,Appliances,268,7/21/2022
2993,2533,98,1720,Fix Cleaning at property,Cleaning,1403,11/30/2024
2994,2535,83,176,Repair Plumbing at property,Plumbing,1757,11/10/2023
2995,2535,83,176,Replace HVAC at property,HVAC,5509,4/9/2021
2996,2535,83,176,Repair Painting at property,Painting,4869,1/12/2024
2997,2535,83,176,Replace Painting at property,Painting,1471,11/15/2023
2998,2535,83,176,Replace Cleaning at property,Cleaning,5212,5/22/2023
2999,2535,83,176,Fix Roof at property,Roof,5503,10/19/2024
3000,2536,38,1297,Repair Cleaning at property,Cleaning,1085,12/17/2024
3001,2538,58,139,Repair HVAC at property,HVAC,1765,2/27/2023
3002,2539,20,1694,Install HVAC at property,HVAC,1346,7/31/2023
3003,2540,98,12,Fix HVAC at property,HVAC,532,10/26/2023
3004,2540,98,12,Replace HVAC at property,HVAC,1424,8/3/2024
3005,2541,98,1052,Replace Appliances at property,Appliances,204,1/30/2024
3006,2542,204,1662,Replace Appliances at property,Appliances,1401,3/14/2024
3007,2543,59,1625,Repair Electrical at property,Electrical,708,9/4/2024
3008,2543,59,1625,Replace Electrical at property,Electrical,1185,11/27/2024
3009,2543,59,1625,Fix HVAC at property,HVAC,956,12/7/2023
3010,2544,76,1610,Fix Appliances at property,Appliances,1907,4/16/2024
3011,2544,76,1610,Replace Appliances at property,Appliances,1636,2/19/2024
3012,2544,76,1610,Repair Painting at property,Painting,1662,3/27/2024
3013,2545,10,646,Replace Cleaning at property,Cleaning,318,4/4/2024
3014,2545,10,646,Repair Roof at property,Roof,1292,3/15/2024
3015,2545,10,646,Install Painting at property,Painting,1283,12/12/2023
3016,2545,10,646,Install Painting at property,Painting,414,8/22/2024
3017,2546,202,1374,Replace Roof at property,Roof,1030,9/25/2023
3018,2552,38,257,Fix Painting at property,Painting,1269,8/1/2024
3019,2553,59,1144,Fix Appliances at property,Appliances,6439,12/10/2024
3020,2553,59,1144,Replace Appliances at property,Appliances,1033,12/15/2021
3021,2553,59,1144,Install Plumbing at property,Plumbing,2805,3/13/2023
3022,2553,59,1144,Install Roof at property,Roof,5556,7/30/2020
3023,2554,223,1374,Install Electrical at property,Electrical,2482,8/25/2024
3024,2555,8,1712,Install Electrical at property,Electrical,325,5/10/2023
3025,2555,8,1712,Install Painting at property,Painting,904,8/19/2023
3026,2556,33,838,Fix Plumbing at property,Plumbing,241,5/17/2024
3027,2557,166,1324,Fix Cleaning at property,Cleaning,3382,11/12/2022
3028,2557,166,1324,Install Appliances at property,Appliances,3072,3/19/2022
3029,2557,166,1324,Repair Electrical at property,Electrical,4620,10/6/2024
3030,2557,166,1324,Replace HVAC at property,HVAC,1996,7/15/2024
3031,2558,10,1195,Replace Appliances at property,Appliances,526,12/16/2023
3032,2559,9,798,Repair Painting at property,Painting,303,7/21/2022
3033,2560,250,1309,Repair HVAC at property,HVAC,583,9/15/2023
3034,2561,9,1268,Fix Appliances at property,Appliances,221,7/18/2024
3035,2561,9,1268,Install Roof at property,Roof,6795,12/28/2024
3036,2561,9,1268,Repair Plumbing at property,Plumbing,5779,6/11/2023
3037,2561,9,1268,Replace Electrical at property,Electrical,4170,7/19/2024
3038,2561,9,1268,Repair Painting at property,Painting,119,6/5/2024
3039,2561,9,1268,Replace Roof at property,Roof,2963,4/13/2024
3040,2561,9,1268,Fix Painting at property,Painting,4144,6/30/2024
3041,2561,9,1268,Install Electrical at property,Electrical,4988,11/27/2024
3042,2562,20,46,Install Electrical at property,Electrical,265,3/4/2024
3043,2562,20,46,Replace Electrical at property,Electrical,2381,8/18/2023
3044,2562,20,46,Replace Appliances at property,Appliances,313,11/18/2023
3045,2563,204,450,Install HVAC at property,HVAC,2078,3/10/2024
3046,2563,204,450,Fix Painting at property,Painting,3919,3/23/2023
3047,2563,204,450,Repair Painting at property,Painting,2285,8/10/2023
3048,2563,204,450,Repair Appliances at property,Appliances,1745,1/26/2024
3049,2563,204,450,Repair Electrical at property,Electrical,4249,7/23/2024
3050,2564,178,447,Replace Plumbing at property,Plumbing,774,1/13/2022
3051,2565,223,1182,Install Appliances at property,Appliances,1699,8/9/2024
3052,2565,223,1182,Fix Cleaning at property,Cleaning,2089,12/30/2023
3053,2566,201,116,Repair Painting at property,Painting,60,10/16/2024
3054,2567,59,92,Fix Appliances at property,Appliances,787,12/22/2023
3055,2568,143,264,Repair Cleaning at property,Cleaning,1919,11/21/2024
3056,2570,223,1204,Fix Cleaning at property,Cleaning,1735,6/7/2024
3057,2570,223,1204,Repair Roof at property,Roof,232,9/23/2024
3058,2570,223,1204,Fix Cleaning at property,Cleaning,1256,5/27/2024
3059,2572,223,786,Repair Roof at property,Roof,2081,8/5/2024
3060,2573,33,1323,Fix HVAC at property,HVAC,210,5/17/2024
3061,2575,33,234,Repair Appliances at property,Appliances,1180,7/28/2024
3062,2577,115,1343,Fix Plumbing at property,Plumbing,773,5/14/2023
3063,2577,115,1343,Repair Electrical at property,Electrical,773,3/12/2022
3064,2578,40,983,Repair Painting at property,Painting,982,11/15/2024
3065,2578,40,983,Replace Painting at property,Painting,1322,7/3/2024
3066,2579,59,1515,Replace Cleaning at property,Cleaning,2236,3/3/2024
3067,2579,59,1515,Replace Appliances at property,Appliances,3889,8/3/2024
3068,2579,59,1515,Repair Painting at property,Painting,3394,6/17/2024
3069,2580,20,445,Fix Electrical at property,Electrical,1980,9/16/2024
3070,2582,199,1618,Replace Cleaning at property,Cleaning,2307,8/25/2023
3071,2584,20,1705,Fix Appliances at property,Appliances,4688,7/23/2021
3072,2584,20,1705,Install Cleaning at property,Cleaning,3540,11/27/2021
3073,2584,20,1705,Fix HVAC at property,HVAC,1728,11/5/2024
3074,2584,20,1705,Repair Painting at property,Painting,3600,1/2/2022
3075,2586,199,803,Install Cleaning at property,Cleaning,320,8/18/2023
3076,2587,68,615,Replace Painting at property,Painting,2306,1/3/2023
3077,2588,122,298,Fix Cleaning at property,Cleaning,1167,11/12/2024
3078,2588,122,298,Install Electrical at property,Electrical,2344,12/7/2024
3079,2589,223,156,Fix Cleaning at property,Cleaning,6498,9/11/2024
3080,2589,223,156,Fix Roof at property,Roof,381,4/24/2024
3081,2589,223,156,Repair Plumbing at property,Plumbing,572,10/27/2023
3082,2589,223,156,Replace Painting at property,Painting,455,6/12/2024
3083,2590,122,91,Repair HVAC at property,HVAC,1409,10/9/2024
3084,2592,56,812,Replace Roof at property,Roof,434,12/5/2024
3085,2594,98,2,Replace Electrical at property,Electrical,1150,12/8/2024
3086,2595,224,1569,Repair HVAC at property,HVAC,321,5/3/2024
3087,2595,224,1569,Install Appliances at property,Appliances,536,7/22/2024
3088,2595,224,1569,Install HVAC at property,HVAC,640,10/4/2022
3089,2595,224,1569,Install Electrical at property,Electrical,33,11/8/2024
3090,2596,183,1261,Replace HVAC at property,HVAC,2294,3/25/2021
3091,2596,183,1261,Fix Painting at property,Painting,4671,9/7/2020
3092,2596,183,1261,Repair HVAC at property,HVAC,5653,12/7/2020
3093,2596,183,1261,Replace Electrical at property,Electrical,6057,8/23/2022
3094,2597,94,1540,Install Painting at property,Painting,251,9/19/2024
3095,2598,25,1475,Replace Painting at property,Painting,1723,4/18/2020
3096,2599,133,161,Fix Roof at property,Roof,171,7/17/2024
3097,2599,133,161,Replace Cleaning at property,Cleaning,2242,11/29/2023
3098,2601,137,987,Fix Roof at property,Roof,1345,6/19/2024
3099,2601,137,987,Install Appliances at property,Appliances,442,7/23/2024
3100,2601,137,987,Fix Electrical at property,Electrical,1478,11/14/2024
3101,2603,151,1386,Replace Painting at property,Painting,6215,8/31/2024
3102,2603,151,1386,Repair Painting at property,Painting,1096,8/17/2024
3103,2603,151,1386,Install Electrical at property,Electrical,2945,11/12/2024
3104,2605,137,1385,Fix Appliances at property,Appliances,6088,11/17/2024
3105,2605,137,1385,Replace HVAC at property,HVAC,1451,11/6/2023
3106,2606,133,1345,Install HVAC at property,HVAC,1921,5/14/2023
3107,2608,38,926,Install Electrical at property,Electrical,117,3/16/2024
3108,2609,199,1431,Fix HVAC at property,HVAC,2341,1/23/2024
3109,2610,40,1022,Fix Painting at property,Painting,522,7/7/2023
3110,2610,40,1022,Fix Appliances at property,Appliances,2113,10/7/2023
3111,2611,238,1482,Install Cleaning at property,Cleaning,540,8/21/2023
3112,2611,238,1482,Replace Appliances at property,Appliances,2079,12/17/2024
3113,2612,142,870,Repair Roof at property,Roof,1412,8/9/2024
3114,2614,76,19,Fix Cleaning at property,Cleaning,1823,1/18/2024
3115,2614,76,19,Replace Cleaning at property,Cleaning,2054,11/10/2024
3116,2614,76,19,Install Electrical at property,Electrical,2114,9/12/2023
3117,2614,76,19,Repair Plumbing at property,Plumbing,107,2/26/2024
3118,2615,239,72,Fix Plumbing at property,Plumbing,2112,9/20/2024
3119,2615,239,72,Replace HVAC at property,HVAC,1306,7/8/2024
3120,2618,133,1091,Install Cleaning at property,Cleaning,1853,9/17/2023
3121,2619,110,1546,Replace Appliances at property,Appliances,707,11/1/2023
3122,2620,20,625,Replace Appliances at property,Appliances,1624,12/22/2023
3123,2621,56,6,Repair Plumbing at property,Plumbing,491,9/24/2024
3124,2621,56,6,Repair HVAC at property,HVAC,2867,3/1/2024
3125,2621,56,6,Replace Roof at property,Roof,6513,5/1/2023
3126,2621,56,6,Fix Appliances at property,Appliances,357,6/25/2023
3127,2621,56,6,Repair Roof at property,Roof,332,6/5/2024
3128,2621,56,6,Install Cleaning at property,Cleaning,668,8/7/2022
3129,2621,56,6,Install HVAC at property,HVAC,1441,6/22/2024
3130,2628,164,718,Replace HVAC at property,HVAC,310,3/13/2024
3131,2628,164,718,Replace Appliances at property,Appliances,1895,7/27/2024
3132,2628,164,718,Repair HVAC at property,HVAC,2122,9/19/2024
3133,2630,204,483,Install HVAC at property,HVAC,4342,3/28/2021
3134,2630,204,483,Repair Plumbing at property,Plumbing,6811,6/24/2023
3135,2630,204,483,Install Roof at property,Roof,855,12/13/2023
3136,2630,204,483,Replace Cleaning at property,Cleaning,423,7/22/2024
3137,2630,204,483,Repair Plumbing at property,Plumbing,2641,4/24/2023
3138,2632,76,483,Fix Electrical at property,Electrical,2075,11/30/2024
3139,2634,202,505,Install Appliances at property,Appliances,5388,11/6/2024
3140,2634,202,505,Install Plumbing at property,Plumbing,6370,8/9/2022
3141,2634,202,505,Fix HVAC at property,HVAC,5137,1/9/2024
3142,2634,202,505,Repair Cleaning at property,Cleaning,3321,5/26/2022
3143,2636,202,66,Install Electrical at property,Electrical,469,1/31/2021
3144,2636,202,66,Fix Painting at property,Painting,1457,9/27/2022
3145,2636,202,66,Replace Painting at property,Painting,2493,1/25/2023
3146,2637,58,1186,Replace Appliances at property,Appliances,858,11/29/2023
3147,2638,163,948,Install HVAC at property,HVAC,6240,9/20/2023
3148,2638,163,948,Repair Cleaning at property,Cleaning,2688,9/21/2023
3149,2638,163,948,Install Painting at property,Painting,2811,10/25/2024
3150,2638,163,948,Fix Roof at property,Roof,2516,8/10/2024
3151,2638,163,948,Repair HVAC at property,HVAC,6631,5/13/2024
3152,2638,163,948,Install Appliances at property,Appliances,2188,8/27/2022
3153,2638,163,948,Repair Electrical at property,Electrical,718,5/31/2024
3154,2639,164,1167,Fix Painting at property,Painting,1178,6/10/2023
3155,2639,164,1167,Repair Painting at property,Painting,952,5/18/2022
3156,2639,164,1167,Replace Electrical at property,Electrical,1996,4/11/2023
3157,2641,164,397,Install Cleaning at property,Cleaning,4779,1/26/2023
3158,2641,164,397,Repair Cleaning at property,Cleaning,1926,9/9/2022
3159,2641,164,397,Fix Cleaning at property,Cleaning,2379,11/9/2024
3160,2641,164,397,Repair Painting at property,Painting,2476,8/23/2022
3161,2641,164,397,Fix Plumbing at property,Plumbing,1694,6/27/2023
3162,2641,164,397,Replace Appliances at property,Appliances,6943,4/27/2024
3163,2641,164,397,Replace Cleaning at property,Cleaning,4272,7/5/2023
3164,2650,143,503,Fix Appliances at property,Appliances,2180,4/18/2023
3165,2650,143,503,Fix HVAC at property,HVAC,2130,1/29/2024
3166,2652,239,1329,Fix Plumbing at property,Plumbing,2318,11/11/2024
3167,2652,239,1329,Repair Plumbing at property,Plumbing,844,6/25/2023
3168,2652,239,1329,Fix Appliances at property,Appliances,311,10/12/2024
3169,2653,31,633,Fix Cleaning at property,Cleaning,491,7/20/2024
3170,2653,31,633,Repair HVAC at property,HVAC,2555,2/14/2024
3171,2653,31,633,Install Cleaning at property,Cleaning,4276,2/27/2021
3172,2655,122,1712,Repair HVAC at property,HVAC,399,1/27/2023
3173,2656,110,634,Repair Plumbing at property,Plumbing,1017,11/7/2024
3174,2656,110,634,Replace Appliances at property,Appliances,548,8/14/2024
3175,2656,110,634,Repair Cleaning at property,Cleaning,96,8/22/2024
3176,2657,40,1414,Repair Appliances at property,Appliances,494,8/23/2024
3177,2657,40,1414,Install Electrical at property,Electrical,2042,12/24/2023
3178,2657,40,1414,Replace Plumbing at property,Plumbing,4781,7/23/2024
3179,2657,40,1414,Install Roof at property,Roof,3366,5/5/2024
3180,2657,40,1414,Repair Plumbing at property,Plumbing,5871,2/23/2024
3181,2658,137,1292,Fix Cleaning at property,Cleaning,461,2/2/2022
3182,2658,137,1292,Fix Painting at property,Painting,1321,1/8/2023
3183,2658,137,1292,Replace Appliances at property,Appliances,1682,3/8/2023
3184,2659,68,98,Repair Electrical at property,Electrical,227,9/28/2020
3185,2659,68,98,Install Painting at property,Painting,1210,5/28/2022
3186,2659,68,98,Replace Painting at property,Painting,1233,6/30/2021
3187,2661,10,980,Install Cleaning at property,Cleaning,2301,2/26/2024
3188,2661,10,980,Repair HVAC at property,HVAC,353,2/25/2024
3189,2662,10,486,Fix Roof at property,Roof,2858,12/18/2022
3190,2662,10,486,Replace Painting at property,Painting,6677,1/27/2021
3191,2662,10,486,Repair Roof at property,Roof,2462,6/17/2020
3192,2662,10,486,Fix Electrical at property,Electrical,394,6/20/2022
3193,2662,10,486,Replace HVAC at property,HVAC,3445,10/25/2021
3194,2662,10,486,Install Appliances at property,Appliances,5083,3/26/2022
3195,2667,94,517,Fix Electrical at property,Electrical,1959,10/15/2024
3196,2667,94,517,Replace Cleaning at property,Cleaning,1989,10/15/2024
3197,2667,94,517,Replace HVAC at property,HVAC,369,10/8/2024
3198,2669,115,1039,Fix HVAC at property,HVAC,3048,4/17/2023
3199,2669,115,1039,Replace Painting at property,Painting,4542,10/5/2022
3200,2669,115,1039,Fix Appliances at property,Appliances,6395,1/5/2022
3201,2669,115,1039,Install HVAC at property,HVAC,4949,12/17/2020
3202,2669,115,1039,Replace Appliances at property,Appliances,1856,6/1/2022
3203,2670,201,21,Install Electrical at property,Electrical,1553,11/26/2021
3204,2670,201,21,Repair Plumbing at property,Plumbing,1547,9/17/2020
3205,2670,201,21,Repair Electrical at property,Electrical,1570,11/18/2024
3206,2672,165,1526,Install Painting at property,Painting,2391,7/1/2020
3207,2677,10,201,Fix Electrical at property,Electrical,1055,12/4/2024
3208,2677,10,201,Replace Plumbing at property,Plumbing,1568,6/8/2024
3209,2677,10,201,Fix HVAC at property,HVAC,1950,4/29/2024
3210,2677,10,201,Install Electrical at property,Electrical,1861,10/11/2023
3211,2677,10,201,Replace Plumbing at property,Plumbing,841,3/6/2024
3212,2678,169,699,Repair Painting at property,Painting,70,1/9/2024
3213,2678,169,699,Repair Painting at property,Painting,1801,4/11/2024
3214,2678,169,699,Repair Plumbing at property,Plumbing,1741,9/2/2023
3215,2679,142,1207,Install HVAC at property,HVAC,785,3/9/2023
3216,2680,40,932,Fix Cleaning at property,Cleaning,1704,11/6/2022
3217,2681,119,419,Fix Painting at property,Painting,1574,12/30/2024
3218,2683,199,497,Install Electrical at property,Electrical,1294,9/16/2021
3219,2685,105,1684,Repair Plumbing at property,Plumbing,1563,9/13/2024
3220,2685,105,1684,Install Painting at property,Painting,394,11/6/2024
3221,2685,105,1684,Repair Electrical at property,Electrical,1529,9/14/2024
3222,2686,238,431,Install Roof at property,Roof,91,11/20/2024
3223,2687,234,234,Fix Cleaning at property,Cleaning,1018,8/25/2021
3224,2687,234,234,Install Electrical at property,Electrical,5447,10/17/2023
3225,2687,234,234,Repair Roof at property,Roof,587,12/26/2021
3226,2687,234,234,Fix Cleaning at property,Cleaning,6575,3/20/2021
3227,2687,234,234,Repair Electrical at property,Electrical,6455,6/18/2023
3228,2687,234,234,Install Plumbing at property,Plumbing,2010,5/25/2022
3229,2687,234,234,Install Plumbing at property,Plumbing,4744,7/3/2022
3230,2688,183,1284,Install Appliances at property,Appliances,1968,12/7/2024
3231,2688,183,1284,Install Painting at property,Painting,62,9/3/2024
3232,2688,183,1284,Replace Appliances at property,Appliances,1298,12/2/2024
3233,2688,183,1284,Replace HVAC at property,HVAC,1427,10/28/2024
3234,2688,183,1284,Fix HVAC at property,HVAC,1311,9/8/2024
3235,2692,25,1095,Fix Cleaning at property,Cleaning,1547,4/27/2024
3236,2692,25,1095,Replace Plumbing at property,Plumbing,1321,3/18/2024
3237,2693,142,497,Replace Appliances at property,Appliances,1690,10/6/2023
3238,2693,142,497,Replace Plumbing at property,Plumbing,2216,7/11/2020
3239,2694,94,1523,Replace Cleaning at property,Cleaning,1215,12/22/2024
3240,2698,10,393,Install Plumbing at property,Plumbing,1761,11/17/2023
3241,2698,10,393,Install Cleaning at property,Cleaning,2298,11/29/2021
3242,2698,10,393,Fix Roof at property,Roof,1567,11/5/2024
3243,2700,115,1654,Fix Painting at property,Painting,1079,8/23/2024
3244,2700,115,1654,Fix Electrical at property,Electrical,1769,3/4/2024
3245,2700,115,1654,Repair Appliances at property,Appliances,1008,11/6/2023
3246,2701,20,343,Repair Electrical at property,Electrical,164,11/28/2022
3247,2701,20,343,Fix HVAC at property,HVAC,1540,12/5/2021
3248,2702,239,1655,Replace HVAC at property,HVAC,213,1/14/2023
3249,2703,142,1656,Replace Appliances at property,Appliances,4362,9/18/2023
3250,2704,204,1378,Install Painting at property,Painting,3408,12/25/2021
3251,2704,204,1378,Install Cleaning at property,Cleaning,1992,9/12/2023
3252,2704,204,1378,Replace Cleaning at property,Cleaning,4309,7/7/2024
3253,2704,204,1378,Repair Roof at property,Roof,6689,11/25/2021
3254,2704,204,1378,Fix Appliances at property,Appliances,2576,6/27/2023
3255,2704,204,1378,Fix Painting at property,Painting,1298,12/11/2024
3256,2706,25,699,Fix HVAC at property,HVAC,150,2/23/2024
3257,2706,25,699,Install Roof at property,Roof,2430,12/30/2023
3258,2707,33,954,Install Electrical at property,Electrical,3047,3/2/2024
3259,2707,33,954,Replace Appliances at property,Appliances,4939,5/19/2024
3260,2707,33,954,Repair Appliances at property,Appliances,4372,5/3/2024
3261,2708,8,829,Fix Electrical at property,Electrical,1324,7/6/2024
3262,2708,8,829,Install HVAC at property,HVAC,1189,7/30/2024
3263,2708,8,829,Install Appliances at property,Appliances,1388,8/9/2024
3264,2712,83,871,Replace Electrical at property,Electrical,1748,8/10/2023
3265,2713,239,1460,Replace Cleaning at property,Cleaning,4392,7/5/2022
3266,2713,239,1460,Fix Appliances at property,Appliances,697,7/26/2023
3267,2713,239,1460,Repair Roof at property,Roof,5372,9/20/2021
3268,2713,239,1460,Fix Roof at property,Roof,277,1/1/2024
3269,2715,59,147,Replace Roof at property,Roof,296,9/12/2024
3270,2715,59,147,Repair Cleaning at property,Cleaning,1659,7/11/2024
3271,2715,59,147,Repair Plumbing at property,Plumbing,247,11/12/2024
3272,2716,170,891,Replace Roof at property,Roof,1446,12/21/2024
3273,2718,9,248,Repair Painting at property,Painting,1442,9/18/2024
3274,2719,238,635,Fix Appliances at property,Appliances,372,7/23/2022
3275,2722,25,614,Install Cleaning at property,Cleaning,372,2/13/2022
3276,2724,165,364,Repair Plumbing at property,Plumbing,1572,12/10/2022
3277,2725,110,1311,Repair Plumbing at property,Plumbing,1995,10/16/2023
3278,2726,33,752,Replace HVAC at property,HVAC,1827,8/28/2021
3279,2730,122,1164,Fix Painting at property,Painting,205,2/10/2023
3280,2735,58,1274,Replace Appliances at property,Appliances,2085,9/26/2024
3281,2735,58,1274,Repair Cleaning at property,Cleaning,2964,8/26/2024
3282,2735,58,1274,Replace Cleaning at property,Cleaning,4098,7/4/2024
3283,2735,58,1274,Repair Roof at property,Roof,5519,10/31/2024
3284,2738,76,278,Install Roof at property,Roof,1492,12/22/2023
3285,2738,76,278,Fix Electrical at property,Electrical,847,6/14/2024
3286,2739,250,694,Repair Electrical at property,Electrical,958,6/1/2024
3287,2740,169,276,Install Appliances at property,Appliances,2020,10/23/2024
3288,2740,169,276,Repair Painting at property,Painting,614,2/20/2024
3289,2741,76,1019,Fix Painting at property,Painting,302,7/8/2021
3290,2741,76,1019,Repair Roof at property,Roof,31,8/21/2023
3291,2742,164,901,Fix Roof at property,Roof,2277,12/2/2023
3292,2742,164,901,Install Electrical at property,Electrical,1594,10/15/2023
3293,2744,114,1319,Replace Roof at property,Roof,975,5/20/2021
3294,2747,224,1036,Repair Roof at property,Roof,2388,12/4/2024
3295,2747,224,1036,Install Roof at property,Roof,4856,11/9/2024
3296,2747,224,1036,Install Cleaning at property,Cleaning,6937,12/22/2024
3297,2747,224,1036,Repair Plumbing at property,Plumbing,462,11/23/2024
3298,2747,224,1036,Repair Plumbing at property,Plumbing,2594,12/30/2024
3299,2747,224,1036,Install Roof at property,Roof,939,12/6/2024
3300,2747,224,1036,Repair Cleaning at property,Cleaning,4020,10/22/2024
3301,2748,68,137,Install Electrical at property,Electrical,351,12/27/2022
3302,2748,68,137,Install Plumbing at property,Plumbing,825,12/12/2024
3303,2750,143,868,Install Painting at property,Painting,2424,7/11/2022
3304,2751,163,1399,Fix Electrical at property,Electrical,333,11/1/2024
3305,2751,163,1399,Fix Cleaning at property,Cleaning,4964,11/10/2024
3306,2751,163,1399,Replace Appliances at property,Appliances,6805,6/15/2024
3307,2751,163,1399,Fix Appliances at property,Appliances,1258,11/29/2024
3308,2751,163,1399,Replace Painting at property,Painting,4445,11/21/2024
3309,2751,163,1399,Replace HVAC at property,HVAC,5514,9/25/2024
3310,2752,115,655,Replace Painting at property,Painting,378,1/2/2022
3311,2752,115,655,Fix Appliances at property,Appliances,4986,7/30/2022
3312,2752,115,655,Replace Painting at property,Painting,970,2/15/2024
3313,2752,115,655,Replace Roof at property,Roof,6856,8/16/2024
3314,2755,143,473,Replace HVAC at property,HVAC,1277,9/20/2024
3315,2755,143,473,Install HVAC at property,HVAC,281,9/16/2023
